bus_id,v_nom,x,y,x_3035,y_3035
5377,380.0,6.7039065,51.558399900000005,,
5575,220.0,6.7168451000000005,51.5345779,,
6404,220.0,6.9920198000000005,51.5210695,,
2841,220.0,7.297684200000001,51.45418170000001,,
3605,380.0,7.3578158,51.564147600000005,,
2991,380.0,8.1936569,51.188937900000006,,
2114,380.0,8.1927803,51.1862724,,
10677,380.0,8.4827505,50.5919035,,
13131,380.0,9.770954600000001,50.528186700000006,,
2993,380.0,8.6195436,51.4355063,,
14510,380.0,8.2863728,50.757790500000006,,
10315,220.0,12.0480037,50.781882100000004,,
13717,380.0,13.8429921,50.990373500000004,,
11832,380.0,14.9464611,51.0613024,,
608,220.0,13.2892305,52.7012335,,
6406,220.0,6.985403600000001,51.520473100000004,,
2842,220.0,7.2978044,51.444393100000006,,
3607,380.0,7.354730900000001,51.562898100000005,,
2980,380.0,8.284227600000001,51.223475400000005,,
2115,380.0,8.2050965,51.1794827,,
607,220.0,13.4740281,52.629834300000006,,
2391,380.0,6.9290783000000005,51.503478,,
2395,380.0,6.9913502,51.5166334,,
2540,380.0,7.134848000000001,51.4160856,,
3653,220.0,7.120101600000001,51.448559700000004,,
3512,380.0,7.1040602,51.4787188,,
5981,220.0,6.788212000000001,51.5067243,,
3828,220.0,6.4415522,51.239246,,
3817,220.0,6.539841200000001,51.299410900000005,,
5211,220.0,6.724089800000001,51.357218700000004,,
16539,380.0,6.861441900000001,51.3731566,,
3305,220.0,6.530783100000001,51.750565200000004,,
12378,220.0,12.047853,50.7809983,,
16474,380.0,11.1142252,50.2132705,,
12004,220.0,11.473886100000001,50.604157300000004,,
2396,380.0,6.9915924,51.5136121,,
3037,220.0,7.0010618000000004,51.24748700000001,,
3655,220.0,7.427428900000001,51.42877300000001,,
2845,220.0,7.2501882,51.400919900000005,,
3654,220.0,7.1213278,51.4463395,,
18487,380.0,7.427704,51.4288504,,
9913,380.0,8.4645255,50.600506700000004,,
14503,380.0,8.4650753,50.6008153,,
14244,380.0,8.8106658,50.31683,,
13129,380.0,9.573711300000001,50.3882418,,
12379,220.0,12.244965500000001,50.568843300000005,,
603,220.0,13.502287200000001,52.621420500000006,,
2397,380.0,6.9924631,51.5117053,,
3036,220.0,7.0039303,51.176707400000005,,
3968,380.0,7.2320083,51.23002150000001,,
5603,220.0,6.7873973,51.5069536,,
3825,220.0,6.4229330000000004,51.226005900000004,,
