line_id,bus0,bus1,v_nom,parallel_count
18755,15928,36587,110,1
18757,16709,17306,110,2
18758,16330,37749,110,2
18759,16169,39072,110,2
18763,8666,37394,110,2
18766,36459,36457,110,2
18767,35736,15953,110,2
18768,16821,37790,110,2
18769,15952,37093,110,2
18770,15952,16821,110,2
18771,16331,38665,110,2
18773,38665,35869,110,2
18775,36112,16879,110,2
18776,39068,17826,110,3
18777,35302,38659,110,2
18779,38659,38098,110,2
18783,36103,16877,110,2
18784,38340,16877,110,2
18785,16879,36110,110,2
18786,16877,16879,110,2
18788,37570,16247,110,3
18789,16196,37570,110,3
18792,16275,36507,110,2
18794,36871,16408,110,2
18795,34825,16436,110,4
18797,38171,16437,110,2
18798,36247,36273,110,1
18799,36271,35489,110,1
18800,16993,16994,380,3
18801,16996,39331,380,2
18802,16994,16996,380,2
18803,34980,16993,380,2
18805,35489,36247,110,1
18808,37394,37325,110,2
18810,37221,17082,110,2
18813,36836,17094,110,2
18814,17095,35201,110,2
18815,17094,17095,110,2
18816,39135,17096,110,2
18817,17096,38827,110,2
18820,38827,17101,110,2
18821,36488,17101,110,2
18823,36488,17104,110,2
18824,17107,38845,110,2
18825,17104,17107,110,2
18826,36575,38845,110,2
18827,35724,17114,110,2
18829,17114,35798,110,2
18832,14639,17140,110,2
18833,36523,17140,110,2
18834,36524,38307,110,2
18836,17140,36524,110,2
18837,14639,17140,110,2
18839,17157,36655,110,2
18840,17157,802,110,2
18841,36010,35792,110,1
18843,15882,38307,110,2
18844,16196,37570,110,3
18846,17206,16137,110,2
18847,36461,17210,110,2
18848,17206,17210,110,2
18849,17213,17206,110,2
18850,36549,17213,110,2
18851,36437,39700,110,2
18852,36306,38796,110,4
18853,39700,36306,110,2
18857,16499,37790,110,2
18858,15973,15974,110,2
18859,35604,15973,110,2
18861,17306,39022,110,1
18862,17306,35711,110,2
18865,37031,17320,110,2
18866,39080,38358,110,2
18867,17320,35581,110,2
18868,17320,37033,110,2
18869,19984,38634,110,2
18873,38634,38390,110,2
18874,38390,38710,110,2
18875,38710,38124,110,2
18877,37031,17320,110,2
18878,37325,8666,110,2
18880,39227,15984,110,4
18882,17483,15984,110,2
18883,38298,17483,110,2
18884,17483,38122,110,2
18885,37294,38621,110,8
18886,37294,38621,110,8
18887,38621,39880,110,2
18888,38388,38298,110,1
18890,39880,38388,110,2
18891,39012,17508,380,1
18893,17508,38861,380,2
18894,39023,17705,110,2
18896,38375,38376,110,2
18897,17659,18437,110,2
18899,17659,36216,110,2
18900,17661,17662,110,2
18901,17663,36209,110,2
18902,17663,17659,110,2
18903,17662,17663,110,2
18905,37880,17661,110,3
18907,39097,39537,110,2
18908,39537,38421,110,2
18910,38421,38420,110,2
18913,39142,38408,110,2
18915,38408,38842,110,2
18916,39238,38842,110,2
18917,37154,39142,110,2
18918,38582,37154,110,2
18920,35312,39716,110,5
18921,39716,35312,110,5
18922,35414,35413,110,2
18923,39716,35312,110,5
18924,38147,39361,110,2
18927,39126,17700,380,2
18928,17701,37592,380,2
18930,17701,39125,380,2
18932,39716,17708,110,4
18933,17705,17708,110,2
18934,17708,18729,110,3
18935,39716,17708,110,4
18936,39716,17708,110,4
18937,17711,37392,110,2
18939,37333,17711,110,2
18940,17718,39320,110,2
18942,38533,35362,110,2
18943,17718,38533,110,2
18946,34824,17734,110,2
18947,34865,17734,110,2
18949,17734,34851,110,2
18954,17742,36672,110,4
18955,17742,36672,110,4
18956,17742,36672,110,4
18957,17743,17742,110,4
18958,9739,17743,110,2
18959,17743,39081,110,2
18960,17743,17742,110,4
18961,17743,17742,110,4
18962,9739,17743,110,2
18963,35280,1720,110,2
18966,17754,38314,110,2
18967,39291,17754,110,2
18968,17754,39153,110,2
18971,38131,35902,110,2
18973,17763,34845,110,2
18974,17765,18308,110,2
18975,17763,17765,110,2
18976,37200,17765,110,1
18980,3154,17771,110,2
18981,17771,17772,110,2
18982,34793,3153,110,8
18985,39003,17778,110,2
18986,38429,36003,110,2
18987,17790,1071,110,2
18988,38429,17790,110,2
18989,37735,17790,110,2
18990,19299,17810,110,1
18992,17810,6623,110,2
18994,39361,38237,110,2
18997,17826,36110,110,2
18998,36146,17828,110,2
18999,39066,17828,110,2
19000,39066,39068,110,2
19004,17836,36672,110,2
19005,17836,38359,110,4
19006,17836,38359,110,4
19007,17836,38359,110,4
19009,17836,37257,110,2
19011,37257,17838,110,2
19013,17838,37994,110,2
19015,17838,17857,110,2
19016,17838,17857,110,2
19017,38469,39080,110,2
19018,17857,38469,110,1
19020,38609,17857,110,4
19022,38609,17857,110,4
19023,38609,17857,110,4
19026,34824,17734,110,2
19028,18861,17871,110,1
19030,17871,35005,110,2
19032,17875,36385,110,2
19034,37217,17875,110,2
19035,38256,17875,110,2
19037,35405,1593,380,4
19039,1592,17888,380,2
19040,17888,17889,380,2
19041,17889,17890,380,2
19042,17891,17892,380,2
19043,17892,17893,380,2
19044,17893,17894,380,2
19045,17894,38869,380,2
19048,39361,38079,110,2
19050,17919,37144,110,2
19051,38419,17919,110,2
19052,37134,17919,110,2
19054,38418,38419,110,2
19055,38417,38418,110,2
19056,38469,39080,110,2
19059,38406,35338,110,2
19062,17944,1713,110,2
19063,17944,1713,110,2
19064,35505,17944,110,2
19065,34865,17944,110,2
19067,17953,17954,380,2
19068,17955,17956,380,2
19069,17956,39319,380,2
19074,39318,17961,380,2
19075,17961,17962,380,2
19076,17962,17963,380,2
19077,17963,17964,380,2
19078,17964,17965,380,2
19079,17966,17953,380,2
19080,17965,17966,380,2
19081,34924,17955,380,4
19083,39319,39318,380,4
19084,34924,17955,380,4
19085,17954,39147,380,2
19087,17973,37217,110,1
19089,17973,37216,110,2
19091,17754,38314,110,2
19092,38242,36678,110,2
19093,17993,35123,110,2
19094,37110,17993,110,2
19097,38357,18003,110,2
19099,18003,37473,110,2
19101,39080,38358,110,2
19102,11010,18034,110,2
19103,18035,10494,110,1
19104,18034,18035,110,2
19105,39160,15749,110,4
19108,37311,35690,110,2
19110,18061,37879,110,2
19111,36831,18061,110,2
19113,18068,18848,110,2
19116,18068,39034,110,2
19117,39034,18070,110,2
19118,35416,18070,110,2
19120,35416,648,110,2
19121,18068,18077,110,2
19122,18076,18077,110,2
19123,38693,37772,110,3
19127,34936,38351,110,2
19129,38020,38941,110,2
19132,37993,38859,110,2
19133,18123,37993,110,2
19135,39214,18133,110,2
19136,18133,39078,110,2
19137,18140,18141,110,2
19139,18141,36682,110,2
19140,35241,18140,110,2
19141,8762,39292,110,10
19142,8764,8762,110,4
19143,8760,37098,110,2
19145,12535,38662,110,2
19146,18203,19181,110,2
19148,18204,18206,110,2
19149,39416,35029,110,4
19150,18206,35029,110,2
19152,18215,39473,380,2
19155,39182,38961,380,2
19156,18220,18215,380,2
19157,39184,18220,380,2
19160,39185,39183,380,2
19162,18240,35698,110,2
19163,18239,18240,110,2
19164,35607,18241,110,3
19165,18241,35607,110,3
19166,18243,18241,110,4
19167,18243,18241,110,4
19168,18243,18622,110,1
19169,18240,18243,110,3
19172,37929,36385,110,2
19173,37444,18292,110,2
19174,37396,18293,110,2
19175,18292,18293,110,2
19176,38606,38548,110,2
19178,37122,12540,110,2
19180,39227,16204,110,8
19181,38691,38606,110,2
19182,18293,38691,110,2
19183,38375,18298,110,2
19185,38548,12531,110,2
19187,18298,35176,110,2
19188,18308,18580,110,2
19189,17765,18308,110,2
19191,18308,37180,110,2
19194,36410,35461,380,2
19196,17663,36209,110,2
19197,39538,39052,110,2
19198,39538,35696,110,2
19201,16205,37594,110,2
19205,38897,39279,380,2
19206,38873,38897,380,2
19210,34995,18386,110,2
19211,34994,38353,110,2
19214,18386,34994,110,2
19216,38345,38751,110,2
19218,38239,38345,110,2
19220,18411,37646,110,2
19221,18413,37933,110,2
19222,18411,18413,110,2
19226,18491,18483,380,2
19227,35487,35538,110,2
19228,17659,18437,110,2
19230,37866,18440,110,2
19231,18442,18437,110,3
19232,18440,18442,110,3
19234,37095,1707,110,1
19236,18482,18483,380,2
19239,18487,18482,380,2
19240,34794,18487,380,2
19243,18491,35564,380,1
19244,35644,18499,110,2
19246,35338,18499,110,2
19247,38628,18501,110,2
19248,18499,18501,110,2
19250,34798,39311,110,2
19251,36288,34798,110,2
19254,36308,36293,110,2
19255,18848,35694,110,2
19258,35538,36769,110,2
19259,36769,21413,110,1
19262,35600,34776,110,2
19264,37098,37097,110,2
19267,36399,36349,110,2
19269,18564,18565,110,2
19272,34855,18564,110,2
19273,18570,18565,110,3
19274,38589,18570,110,2
19275,37167,18580,110,2
19276,18308,18580,110,2
19278,9219,38478,110,2
19279,34913,9219,110,2
19281,18613,34751,110,2
19282,18613,36447,110,2
19284,36447,34756,110,2
19288,37396,18293,110,2
19289,18651,18652,110,3
19290,34904,18651,110,2
19292,34935,18656,110,2
19293,18656,18652,110,3
19294,35127,18656,110,2
19296,37744,18683,110,2
19297,18683,18684,110,2
19298,18685,37744,110,2
19300,39090,18687,110,2
19301,18688,39090,110,2
19302,39237,18688,110,2
19303,37299,18684,110,2
19305,37745,18685,110,2
19306,18694,18687,110,2
19307,18684,18694,110,2
19309,17836,36672,110,2
19310,34935,18656,110,2
19311,34936,34935,110,2
19314,18729,35913,110,2
19315,17708,18729,110,3
19316,18848,39024,110,2
19317,18068,18848,110,2
19320,36354,37095,110,1
19322,36354,18818,110,2
19323,37334,18818,110,2
19324,18820,37338,110,2
19325,18818,18820,110,2
19328,38062,18857,220,3
19329,15616,38513,220,4
19330,15616,18857,220,2
19331,35504,18861,110,1
19333,18861,35307,110,2
19334,18868,36113,110,2
19336,37097,18868,110,2
19337,34892,18874,110,2
19338,37963,39341,110,3
19339,18958,18879,110,1
19341,18879,38166,110,2
19342,18882,18884,110,2
19343,18885,39341,110,2
19344,18885,18884,110,2
19345,18874,18885,110,2
19346,18887,34892,110,2
19347,18888,18887,110,2
19349,18891,35986,110,2
19351,38590,18891,110,2
19352,34855,38590,110,2
19354,18958,18888,110,1
19355,18957,18958,110,2
19356,38997,38108,110,2
19357,39160,18960,110,4
19359,18960,18961,110,4
19360,18961,19926,110,2
19361,18960,18961,110,4
19362,18960,18961,110,4
19363,18965,18957,110,2
19364,18961,18965,110,2
19366,34913,18968,110,2
19368,18968,34912,110,2
19370,19030,19031,380,2
19371,19032,19030,380,2
19375,19037,19031,380,2
19376,19033,19037,380,2
19377,19038,19033,380,2
19379,19040,19038,380,2
19381,34959,19040,380,2
19384,35347,19044,110,2
19385,35986,19044,110,2
19387,19047,34947,110,2
19388,39157,19047,110,3
19390,19119,39068,110,2
19391,36114,19119,110,2
19393,34952,35696,110,2
19395,39153,35977,110,2
19397,19129,35977,110,2
19398,35194,19129,110,2
19400,19129,35976,110,2
19401,37449,38226,110,1
19402,39361,37449,110,2
19405,19181,18061,110,1
19406,19181,37201,110,2
19408,19238,34897,110,2
19410,19238,35820,110,2
19411,35844,19238,110,2
19412,34874,19245,110,2
19414,19247,35844,110,2
19415,19245,19247,110,2
19416,39204,19486,220,2
19417,39204,19486,220,2
19418,39204,38872,220,2
19419,39204,38872,220,2
19420,19488,19489,110,2
19421,39267,19488,110,2
19422,19489,20145,110,2
19424,19491,19493,110,2
19425,19491,38061,110,2
19426,19493,19494,110,3
19427,19496,37373,110,2
19428,19494,19496,110,2
19431,38312,38170,110,2
19433,38391,37499,110,2
19434,38050,38391,110,2
19436,35633,19518,110,2
19437,19518,36277,110,2
19439,19518,36278,110,2
19442,19534,37024,110,2
19443,37023,19534,110,2
19444,19534,37022,110,2
19445,19535,35662,110,2
19446,39166,19548,380,2
19447,19538,35624,110,2
19448,38061,19538,110,4
19449,38061,19538,110,4
19450,38061,19538,110,4
19451,19539,19538,110,2
19452,19535,19539,110,2
19455,38153,35746,110,2
19458,38637,1476,380,2
19459,19548,38637,380,2
19460,35116,19556,110,2
19463,38914,35606,110,1
19464,19556,38914,110,1
19465,38534,38914,110,2
19468,19564,37729,110,2
19471,38020,39261,110,2
19472,19564,19565,110,2
19473,19566,19564,110,2
19475,19569,19566,110,4
19476,19569,19566,110,4
19477,21462,19569,110,2
19478,19569,19566,110,4
19479,19571,19569,110,2
19480,35116,19571,110,2
19481,19565,37801,110,2
19482,19538,35624,110,2
19485,19579,36547,110,2
19486,19582,35770,110,2
19487,19579,19582,110,4
19488,19579,19582,110,4
19489,19579,19582,110,4
19490,19583,19579,110,4
19491,19582,38157,110,1
19492,19583,19579,110,4
19493,19583,19579,110,4
19494,19584,19583,110,4
19495,19584,19583,110,4
19496,19584,19583,110,4
19497,39160,19584,110,4
19499,39160,19584,110,4
19501,39160,19584,110,4
19505,35104,115,380,2
19508,19608,19609,110,2
19510,35334,19609,110,2
19511,38294,19612,110,2
19512,39352,19608,110,2
19513,19612,39352,110,2
19514,38294,19615,110,2
19515,19616,19615,110,2
19517,19616,37933,110,2
19519,19620,37225,110,2
19520,19622,36754,110,2
19522,19622,19625,110,2
19523,19626,19620,110,2
19524,19625,19626,110,2
19525,19626,35459,110,2
19527,38976,38977,110,4
19528,38977,19633,110,2
19529,19636,38157,110,2
19530,19636,37867,110,2
19531,35116,19820,110,2
19532,19633,19636,110,2
19533,19637,38214,110,2
19535,38057,19640,110,2
19537,37771,19643,380,2
19538,19644,19643,380,2
19539,39323,37354,380,3
19540,39323,19644,380,2
19543,19661,39291,110,2
19544,38634,19661,110,2
19546,39416,19663,110,4
19551,38356,19670,110,2
19552,38699,19670,110,2
19554,19636,38157,110,2
19557,36451,35495,380,2
19559,38673,19683,380,2
19561,19683,19685,380,2
19563,19685,35517,380,2
19565,39760,39512,110,2
19566,39410,37939,110,8
19567,37939,38188,110,4
19568,19720,35000,110,2
19570,19720,39760,110,3
19571,38535,19720,110,2
19572,39512,38188,110,2
19575,38976,38977,110,4
19577,38977,38134,110,2
19578,37522,19744,110,4
19580,19744,37588,110,2
19582,37727,19748,110,2
19583,19744,19748,110,4
19584,19744,19748,110,4
19585,19744,19748,110,4
19587,19751,37527,110,2
19588,38208,19751,110,2
19589,19748,37952,110,2
19590,20008,20009,110,2
19591,37952,19751,110,1
19593,38190,38155,110,2
19594,21490,19772,110,2
19595,19772,39941,110,2
19597,37904,38020,110,2
19598,20009,38332,110,2
19599,39941,38083,110,2
19602,38083,37904,110,2
19603,19782,38891,380,2
19606,37282,19787,380,2
19607,19788,19782,380,2
19608,19787,19788,380,2
19610,37411,19791,110,2
19612,37715,19791,110,2
19615,19814,37155,110,2
19616,19813,19814,110,2
19618,19814,39178,110,2
19619,19820,19813,110,2
19620,19823,20057,110,2
19621,37032,19823,110,3
19624,38576,19828,110,2
19625,39135,39137,110,4
19626,19831,39137,110,2
19627,38758,19831,110,2
19629,19831,19828,110,2
19630,19828,39198,110,2
19631,39247,19856,110,2
19632,19910,20034,110,2
19633,38222,19856,110,2
19634,19856,38221,110,2
19637,37687,37877,110,2
19640,37024,37025,110,2
19644,19791,19910,110,2
19645,19915,36868,380,2
19646,19915,19916,380,3
19647,19916,8357,380,2
19648,8357,37820,380,5
19650,39160,18960,110,4
19651,18961,19926,110,2
19653,19926,35606,110,2
19654,18960,38164,110,2
19657,35614,39317,110,2
19658,39414,19935,110,2
19660,19938,37111,110,3
19661,39414,19938,110,3
19663,39317,19940,110,2
19664,19935,19940,110,2
19665,35116,39262,110,5
19667,19973,37632,110,2
19669,19973,39262,110,2
19670,19980,19984,110,2
19672,19670,38216,110,1
19673,38050,19980,110,2
19674,37549,19980,110,2
19675,19984,38634,110,2
19676,34839,19984,110,2
19677,39361,19988,110,4
19678,19988,19989,110,2
19679,19989,38015,110,2
19682,19989,38075,110,2
19683,38075,38247,110,2
19685,38329,37939,110,2
19687,39161,37911,110,2
19688,19566,19995,110,2
19689,19995,39161,110,2
19690,19566,19995,110,2
19691,19995,38209,110,2
19693,39049,35948,110,2
19695,39410,37939,110,8
19696,38329,20008,110,2
19697,39354,39049,110,3
19698,38332,39354,110,2
19700,20021,37699,110,2
19703,20021,38318,110,2
19705,19534,37024,110,2
19708,35901,35902,110,1
19709,38652,20108,110,2
19711,20112,38220,110,2
19712,20049,19973,110,1
19713,39285,20049,110,8
19714,21598,20055,110,1
19715,20055,35750,110,2
19717,37791,20066,110,2
19718,35770,20066,110,2
19723,38652,38067,110,2
19725,20108,38634,110,2
19726,39247,20112,110,2
19727,37518,21571,110,2
19728,20112,37518,110,2
19731,20130,38047,110,2
19732,38290,20130,110,2
19733,20131,20132,110,2
19734,37862,19493,110,2
19735,20135,20131,110,2
19736,19493,20135,110,2
19737,20130,38029,110,2
19738,20130,38029,110,2
19740,20132,20130,110,2
19741,38052,38529,110,2
19742,38290,38529,110,2
19745,20139,38677,110,2
19747,20139,38157,110,2
19748,19489,20145,110,2
19749,38860,20145,110,1
19750,39192,20145,110,4
19752,39192,20145,110,4
19755,38718,20200,110,2
19756,20674,20675,110,2
19757,20200,38915,110,2
19758,38020,20200,110,2
19759,34986,20219,110,2
19760,38874,20219,110,2
19763,35669,38291,110,2
19764,39285,35669,110,4
19766,20228,38923,380,2
19768,39452,20228,380,2
19770,20233,39450,380,2
19771,39451,20233,380,2
19773,20241,39473,380,1
19774,39449,20241,380,2
19778,39261,37694,110,2
19779,37023,20296,110,2
19780,20296,37021,110,2
19781,35116,20309,110,4
19782,35116,20309,110,4
19783,35116,20309,110,4
19784,20310,20311,110,2
19785,20309,20316,110,2
19786,39362,20310,110,2
19787,20316,39362,110,1
19788,39685,20310,110,2
19789,21010,20321,110,2
19790,20311,20321,110,2
19792,37731,20321,110,2
19794,36536,20330,110,2
19796,38057,20339,110,2
19797,37739,38188,110,3
19798,39410,37939,110,8
19800,38189,37739,110,2
19801,37939,38188,110,4
19803,20369,38524,110,1
19804,20370,37862,110,2
19805,20369,20370,110,2
19806,35966,20387,110,2
19807,20387,39153,110,2
19810,20387,38185,110,2
19812,37668,34986,110,1
19813,20464,38155,110,2
19821,20430,38189,110,2
19822,38803,20430,110,2
19825,37727,19748,110,2
19826,39203,37387,110,2
19829,37024,35797,110,2
19833,39285,20049,110,8
19834,20200,38915,110,2
19835,20486,20049,110,1
19837,38060,20021,110,2
19840,37522,19744,110,4
19841,37522,19744,110,4
19842,37522,19744,110,4
19843,20588,39261,110,2
19845,20588,36546,110,2
19846,38915,20588,110,2
19849,37727,21420,110,2
19852,20617,37865,110,2
19853,38133,20617,110,2
19854,37111,20617,110,2
19856,8377,37820,380,2
19858,34839,19984,110,2
19860,20656,20657,110,2
19861,20657,20658,110,2
19863,20658,36661,110,2
19865,20656,37580,110,2
19866,20112,38220,110,2
19867,20678,37313,110,2
19868,20675,20678,110,2
19869,36382,20674,110,2
19870,39247,19856,110,2
19873,37760,37864,380,2
19875,20617,37865,110,2
19877,37865,20746,110,2
19879,20746,37687,110,2
19884,35116,20777,110,2
19885,37527,20777,110,2
19887,20780,37958,110,2
19888,38336,20781,110,2
19889,20780,20781,110,2
19890,38157,20780,110,2
19892,39412,20796,110,2
19893,20796,37534,110,2
19894,21047,37954,110,2
19898,37537,37786,110,2
19900,20801,37537,110,2
19901,20802,20801,110,2
19902,20796,20802,110,2
19903,38154,39270,110,3
19904,39270,38154,110,3
19905,38131,38154,110,2
19908,20309,21047,110,2
19909,20387,39153,110,2
19912,39526,20876,110,2
19913,37629,20877,110,2
19914,20876,20877,110,2
19916,37933,20880,110,2
19917,20880,39526,110,2
19918,20877,20881,110,2
19920,20881,37595,110,2
19922,37537,39261,110,2
19924,39410,37939,110,8
19925,37939,38455,110,2
19926,39364,38919,110,1
19927,39759,38919,110,2
19928,38455,39759,110,2
19930,20139,38158,110,2
19932,35962,36648,110,2
19934,36648,36647,110,2
19936,19814,37155,110,2
19937,21010,20321,110,2
19938,21013,21010,110,2
19939,37801,21013,110,2
19941,21013,38210,110,2
19942,37730,21010,110,2
19943,35172,21020,220,2
19945,35704,21020,220,2
19948,21039,38613,380,2
19950,38673,21039,380,2
19952,21044,38943,380,2
19953,38613,21044,380,2
19955,21047,37953,110,2
19956,20309,21047,110,2
19957,38153,20139,110,1
19959,21060,39285,110,2
19960,38153,21060,110,1
19962,21064,39290,110,2
19963,21064,38495,110,2
19966,36148,37712,110,2
19968,20588,39261,110,2
19970,21139,20430,110,2
19971,39202,21139,110,2
19972,38867,21180,380,2
19973,21180,21181,380,2
19975,16694,39196,380,2
19976,21181,16694,380,2
19977,39361,19988,110,4
19978,19988,37940,110,2
19980,21213,38849,110,1
19981,37478,21213,110,2
19982,39412,20796,110,2
19985,38313,38312,110,2
19986,38313,38999,110,2
19988,21270,38250,110,2
19989,39290,21270,110,2
19990,20130,38047,110,2
19991,21397,38867,380,2
19993,38686,21397,380,2
19994,21462,19569,110,2
19995,35116,21462,110,2
19998,38080,39261,110,2
20000,21571,36382,110,2
20001,37518,21571,110,2
20002,38512,21608,110,2
20003,38061,21608,110,3
20006,38198,27199,110,1
20007,34749,35886,110,1
20008,38913,23957,110,1
20009,30552,38913,110,1
20010,35931,35236,110,1
20012,25425,35119,110,3
20014,38105,38819,110,1
20016,37345,28655,110,1
20017,32689,37345,110,1
20018,19299,39010,110,1
20019,26879,29684,110,1
20020,23504,34934,110,1
20021,2061,2062,110,4
20022,36478,39459,110,10
20025,35211,23485,110,1
20026,23485,35190,110,1
20027,35529,425,110,2
20028,21597,37020,110,1
20030,33262,38477,110,1
20032,36533,35223,110,1
20037,34855,27299,110,1
20042,28763,29007,110,1
20043,2191,2192,110,3
20045,24232,30753,110,1
20047,31488,36545,110,1
20048,32930,36483,110,1
20049,6928,39938,220,1
20050,39938,36898,220,1
20059,37481,35581,110,1
20061,37502,35540,110,1
20063,37076,37502,110,1
20064,37140,30745,110,1
20065,31950,25771,110,1
20066,28826,31950,110,1
20067,28654,38895,110,1
20069,3468,4735,110,2
20070,39335,34927,380,3
20071,3287,3289,110,2
20072,37298,24981,110,1
20073,25289,30552,110,1
20074,25824,37002,110,1
20075,38881,39228,110,1
20078,11740,36305,110,1
20080,35176,35174,110,4
20081,36656,3429,110,1
20084,35678,3467,110,2
20085,35436,23552,110,1
20086,36036,23556,110,6
20087,3483,38471,380,2
20088,32919,37535,110,1
20089,37898,35552,110,1
20090,26054,37617,110,1
20091,36690,26054,110,1
20092,37036,37040,110,1
20093,36082,3562,110,3
20096,3115,3832,110,2
20098,35085,2211,110,3
20099,2808,2811,110,3
20100,4166,36254,110,3
20101,35745,4310,110,2
20103,33327,31565,110,1
20104,31601,38292,110,1
20105,37728,31601,110,2
20106,33315,37713,110,1
20107,20049,33315,110,1
20108,24504,34314,110,1
20109,36291,39124,110,2
20110,38182,38183,110,1
20111,39381,20602,110,1
20112,33250,39381,110,1
20114,37039,38772,110,3
20115,30809,38284,110,1
20116,2473,36764,110,3
20117,38799,29764,110,1
20118,37411,38018,110,1
20123,26110,38266,110,1
20126,35927,37507,110,1
20127,39064,39063,110,1
20129,25563,37565,110,1
20130,1872,1871,110,3
20133,37485,23583,110,1
20138,35346,30130,110,1
20139,31920,29357,110,1
20140,10233,35751,110,1
20141,34201,34833,110,1
20142,23585,35296,110,1
20144,38506,26084,110,1
20152,38719,25748,110,1
20153,29848,24080,110,1
20154,38814,20330,110,1
20155,36283,28903,110,1
20156,23587,36105,110,1
20162,29411,38481,110,1
20163,25276,30229,110,1
20166,33641,35824,110,2
20167,25276,33641,110,1
20172,5655,34800,380,3
20176,38707,36641,110,1
20177,26742,38707,110,1
20178,39552,36589,110,1
20179,38271,26644,110,1
20181,26758,28931,110,1
20188,37274,5321,110,4
20195,39019,36321,110,1
20201,136,36766,110,2
20203,427,425,110,2
20204,25290,25289,110,2
20205,39201,34793,110,1
20206,23638,36392,110,2
20212,37132,33884,110,1
20213,680,37894,110,2
20217,23845,37888,110,1
20218,29132,32831,110,1
20220,427,35046,110,2
20227,32885,32774,110,1
20228,913,914,220,2
20229,916,912,220,2
20231,37169,23667,110,1
20233,39007,1203,110,2
20238,1347,37417,110,2
20244,29,36403,110,2
20246,36342,38,110,2
20247,38,39,110,2
20248,51,35778,110,2
20250,39311,94,110,2
20251,95,94,110,2
20253,35125,97,110,2
20254,36055,36017,110,5
20255,36055,36017,110,5
20256,36900,138,110,3
20257,35360,39332,110,5
20258,35360,39332,110,5
20259,39332,35360,110,5
20260,35330,257,110,4
20261,35605,16351,110,3
20262,259,261,110,2
20263,261,36684,110,2
20265,34823,285,110,3
20266,39311,285,110,2
20268,37523,35946,110,2
20269,35946,37523,110,2
20270,38212,443,110,2
20272,533,35303,110,1
20273,41,34742,110,6
20274,728,41,110,2
20275,39340,35218,110,4
20276,36055,36017,110,5
20277,36055,36017,110,5
20278,36055,38110,110,2
20279,39340,35218,110,4
20280,39340,35218,110,4
20282,38589,39271,110,2
20284,39575,35519,110,2
20285,35174,35176,110,4
20286,35174,32726,110,1
20288,1204,39007,110,2
20289,35445,1204,110,2
20291,39436,1238,110,1
20292,39437,1238,110,1
20293,1334,25574,110,1
20294,1334,38008,110,3
20296,35648,30698,110,1
20301,651,34979,110,4
20302,1584,36699,110,2
20307,34,41,110,4
20308,1657,1662,110,2
20309,36935,1881,110,1
20310,1876,34840,110,2
20315,1966,35190,110,3
20316,36894,1971,110,1
20317,38217,35421,110,8
20319,2033,2034,110,5
20320,36299,36296,110,3
20323,2120,2119,110,2
20324,1710,39194,110,2
20325,2122,2120,110,2
20326,37640,2123,110,1
20328,2184,37382,110,3
20329,2192,2189,110,5
20331,2289,2283,110,4
20336,2382,35990,110,1
20338,1921,2383,110,1
20342,31308,2443,110,1
20354,2527,36739,380,2
20357,36931,2625,110,3
20358,36564,2840,220,3
20360,23648,36997,110,1
20362,35999,35998,110,2
20363,35999,35998,110,2
20364,35077,2866,110,1
20365,37347,35077,110,6
20366,37347,35077,110,6
20367,37347,35077,110,6
20369,2872,36109,110,1
20370,36720,2886,110,2
20372,2930,37551,110,3
20374,34771,2006,110,12
20376,35582,34777,110,2
20378,37199,3115,110,2
20379,3117,37199,110,2
20381,38425,3184,110,1
20384,34765,3188,110,1
20386,34765,3202,110,3
20387,35359,3245,110,1
20389,39045,3327,110,1
20391,37157,3353,110,2
20393,35678,39267,110,4
20394,35678,39267,110,4
20395,39267,35678,110,4
20396,39267,35678,110,4
20399,2006,34771,110,12
20403,35276,3764,110,3
20404,38192,35052,110,2
20405,38192,35052,110,2
20406,3774,38192,110,2
20411,35107,3998,110,14
20413,34809,4039,110,3
20414,4057,36477,110,2
20418,35800,4371,110,3
20419,36801,36798,110,2
20420,4527,4528,110,5
20424,37914,4870,110,1
20425,36370,36371,110,2
20426,35421,38217,110,8
20427,36732,38572,220,1
20430,36887,36542,110,1
20439,36436,5524,110,3
20442,38998,5561,110,2
20447,5677,36951,110,3
20449,36610,5773,110,4
20457,23689,36852,110,1
20458,5210,5211,220,4
20459,6024,34957,110,7
20460,6024,34957,110,7
20463,39355,36241,110,3
20464,39355,36241,110,3
20468,39419,34968,110,4
20469,39419,34968,110,4
20471,27872,6390,110,1
20474,6649,37845,110,1
20478,6830,36796,110,2
20479,29354,36796,110,1
20480,6883,34854,110,1
20483,35833,35776,110,1
20485,35077,37347,110,6
20486,35077,37347,110,6
20487,35077,37347,110,6
20488,36859,7173,110,3
20489,7173,7174,110,3
20495,7529,39189,110,2
20496,6700,7532,110,2
20497,7532,7535,110,2
20498,37529,6696,110,2
20500,37064,24262,110,1
20503,7638,36392,110,5
20506,36316,36318,110,4
20507,35785,39176,110,1
20509,7810,39306,110,10
20510,7810,39306,110,10
20511,2819,7062,110,5
20512,2820,36943,110,5
20513,39106,23696,110,1
20515,7922,2053,110,2
20518,5374,5377,380,3
20519,37639,8031,110,7
20520,37639,8031,110,7
20521,37639,8031,110,7
20522,37862,8084,110,1
20523,8089,26878,110,1
20524,38545,39085,110,2
20526,34849,34890,110,2
20528,8171,38496,110,2
20537,8526,35114,110,3
