old_bus,new_bus,reason,new_id,voltage
27339,25642,substation_simplification,25642,
39821,25676,substation_simplification,25676,
25689,36063,substation_simplification,36063,
26170,25697,substation_simplification,25697,
37561,25706,substation_simplification,25706,
37128,25728,substation_simplification,25728,
32913,25730,substation_simplification,25730,
36345,25730,substation_simplification,25730,
29038,25730,substation_simplification,25730,
29594,25751,substation_simplification,25751,
38443,25751,substation_simplification,25751,
25765,35552,substation_simplification,35552,
31950,25771,substation_simplification,25771,
36977,25781,substation_simplification,25781,
37838,25794,substation_simplification,25794,
25833,25832,substation_simplification,25832,
37438,25842,substation_simplification,25842,
25848,31538,substation_simplification,31538,
30723,25866,substation_simplification,25866,
32258,25885,substation_simplification,25885,
25884,25885,substation_simplification,25885,
37202,25898,substation_simplification,25898,
33188,39500,substation_simplification,39500,
25907,39500,substation_simplification,39500,
25917,25916,substation_simplification,25916,
32190,25929,substation_simplification,25929,
37738,25933,substation_simplification,25933,
25937,25936,substation_simplification,25936,
25939,25938,substation_simplification,25938,
25968,25967,substation_simplification,25967,
29032,25967,substation_simplification,25967,
34791,25973,substation_simplification,25973,
35610,25993,substation_simplification,25993,
33986,26006,substation_simplification,26006,
36566,26006,substation_simplification,26006,
35837,38021,substation_simplification,38021,
26021,38021,substation_simplification,38021,
26644,26140,substation_simplification,26140,
38271,26140,substation_simplification,26140,
34730,26157,substation_simplification,26157,
38540,26167,substation_simplification,26167,
39971,39972,substation_simplification,39972,
26175,39972,substation_simplification,39972,
26193,26192,substation_simplification,26192,
28680,26343,substation_simplification,26343,
26394,26393,substation_simplification,26393,
32275,26472,substation_simplification,26472,
26521,29928,substation_simplification,29928,
31208,31118,substation_simplification,31118,
26633,31118,substation_simplification,31118,
31117,31118,substation_simplification,31118,
26657,31405,substation_simplification,31405,
38672,26797,substation_simplification,26797,
28065,26806,substation_simplification,26806,
35435,26872,substation_simplification,26872,
26878,26879,substation_simplification,26879,
26949,35811,substation_simplification,35811,
39393,27255,substation_simplification,27255,
27261,33448,substation_simplification,33448,
27289,27290,substation_simplification,27290,
27299,27297,substation_simplification,27297,
34900,27383,substation_simplification,27383,
33550,27383,substation_simplification,27383,
33486,27454,substation_simplification,27454,
27500,37652,substation_simplification,37652,
27497,37652,substation_simplification,37652,
29953,27535,substation_simplification,27535,
37374,27602,substation_simplification,27602,
38041,27664,substation_simplification,27664,
27683,37626,substation_simplification,37626,
27677,37626,substation_simplification,37626,
27725,36118,substation_simplification,36118,
30701,36118,substation_simplification,36118,
31771,27732,substation_simplification,27732,
38571,36731,substation_simplification,36731,
27756,36731,substation_simplification,36731,
27760,36731,substation_simplification,36731,
27762,36731,substation_simplification,36731,
30035,36731,substation_simplification,36731,
31229,36731,substation_simplification,36731,
27817,31369,substation_simplification,31369,
27917,27916,substation_simplification,27916,
27936,35733,substation_simplification,35733,
37464,27955,substation_simplification,27955,
27957,27955,substation_simplification,27955,
39487,28079,substation_simplification,28079,
37050,28086,substation_simplification,28086,
28103,38477,substation_simplification,38477,
37065,28120,substation_simplification,28120,
37615,28229,substation_simplification,28229,
37431,28237,substation_simplification,28237,
37331,28247,substation_simplification,28247,
35379,28359,substation_simplification,28359,
28471,28469,substation_simplification,28469,
28495,32347,substation_simplification,32347,
35415,28607,substation_simplification,28607,
37027,28660,substation_simplification,28660,
28792,35792,substation_simplification,35792,
37260,28839,substation_simplification,28839,
38508,28867,substation_simplification,28867,
36396,28884,substation_simplification,28884,
36237,28931,substation_simplification,28931,
38234,29017,substation_simplification,29017,
29074,30592,substation_simplification,30592,
30190,30592,substation_simplification,30592,
36535,29155,substation_simplification,29155,
38073,29168,substation_simplification,29168,
30088,35524,substation_simplification,35524,
29321,35524,substation_simplification,35524,
29342,30787,substation_simplification,30787,
29347,36080,substation_simplification,36080,
37502,29399,substation_simplification,29399,
29416,35715,substation_simplification,35715,
29430,31396,substation_simplification,31396,
38244,29577,substation_simplification,29577,
29614,40280,substation_simplification,40280,
29634,34848,substation_simplification,34848,
29939,29637,substation_simplification,29637,
37011,29637,substation_simplification,29637,
29641,35206,substation_simplification,35206,
29882,31315,substation_simplification,31315,
33837,29900,substation_simplification,29900,
37511,29900,substation_simplification,29900,
31236,29905,substation_simplification,29905,
37897,29918,substation_simplification,29918,
30515,35683,substation_simplification,35683,
37737,30590,substation_simplification,30590,
36975,30679,substation_simplification,30679,
35236,30695,substation_simplification,30695,
32872,30720,substation_simplification,30720,
30729,35433,substation_simplification,35433,
33476,30738,substation_simplification,30738,
35033,30757,substation_simplification,30757,
38302,30765,substation_simplification,30765,
30773,40277,substation_simplification,40277,
33341,30775,substation_simplification,30775,
37930,31030,substation_simplification,31030,
31047,34795,substation_simplification,34795,
35145,31174,substation_simplification,31174,
36949,31259,substation_simplification,31259,
37366,31259,substation_simplification,31259,
38725,32027,substation_simplification,32027,
31311,32027,substation_simplification,32027,
36876,31397,substation_simplification,31397,
38631,31451,substation_simplification,31451,
31562,31488,substation_simplification,31488,
32069,31488,substation_simplification,31488,
36321,31590,substation_simplification,31590,
38491,36622,substation_simplification,36622,
31668,36622,substation_simplification,36622,
32033,31917,substation_simplification,31917,
38890,31941,substation_simplification,31941,
36200,32098,substation_simplification,32098,
32357,34855,substation_simplification,34855,
37931,32464,substation_simplification,32464,
36727,32544,substation_simplification,32544,
32649,32650,substation_simplification,32650,
34740,32650,substation_simplification,32650,
32666,33370,substation_simplification,33370,
34821,32678,substation_simplification,32678,
38447,32686,substation_simplification,32686,
35094,32772,substation_simplification,32772,
32774,32885,substation_simplification,32885,
37069,32791,substation_simplification,32791,
35429,32796,substation_simplification,32796,
35925,32834,substation_simplification,32834,
32842,36103,substation_simplification,36103,
36310,32894,substation_simplification,32894,
37186,32927,substation_simplification,32927,
33506,33291,substation_simplification,33291,
37965,33340,substation_simplification,33340,
33616,38667,substation_simplification,38667,
39077,33676,substation_simplification,33676,
33768,35493,substation_simplification,35493,
34049,33871,substation_simplification,33871,
33959,38123,substation_simplification,38123,
36908,34016,substation_simplification,34016,
36683,34200,substation_simplification,34200,
37071,34210,substation_simplification,34210,
36210,34248,substation_simplification,34248,
39977,34286,substation_simplification,34286,
38249,34316,substation_simplification,34316,
34753,39311,substation_simplification,39311,
34939,38714,substation_simplification,38714,
38192,35052,substation_simplification,35052,
35171,39434,substation_simplification,39434,
35227,39214,substation_simplification,39214,
35348,35347,substation_simplification,35347,
35460,39160,substation_simplification,39160,
35463,38521,substation_simplification,38521,
38265,35532,substation_simplification,35532,
38658,35629,substation_simplification,35629,
35678,39267,substation_simplification,39267,
37608,35741,substation_simplification,35741,
39288,35741,substation_simplification,35741,
35779,38286,substation_simplification,38286,
37523,35946,substation_simplification,35946,
38117,35962,substation_simplification,35962,
38322,35984,substation_simplification,35984,
37944,35984,substation_simplification,35984,
36202,36351,substation_simplification,36351,
36440,36380,substation_simplification,36380,
36887,36542,substation_simplification,36542,
36555,38463,substation_simplification,38463,
39433,39431,substation_simplification,39431,
39865,39431,substation_simplification,39431,
36559,39431,substation_simplification,39431,
39752,36587,substation_simplification,36587,
38306,36594,substation_simplification,36594,
38380,37033,substation_simplification,37033,
37294,38621,substation_simplification,38621,
37477,38875,substation_simplification,38875,
38528,37489,substation_simplification,37489,
37529,39238,substation_simplification,39238,
37739,38188,substation_simplification,38188,
39129,37851,substation_simplification,37851,
39222,37939,substation_simplification,37939,
37970,39255,substation_simplification,39255,
38176,38175,substation_simplification,38175,
38794,38175,substation_simplification,38175,
38939,38235,substation_simplification,38235,
39682,38535,substation_simplification,38535,
39085,38545,substation_simplification,38545,
38641,38639,substation_simplification,38639,
38816,40002,substation_simplification,40002,
39015,39461,substation_simplification,39461,
39946,39113,substation_simplification,39113,
39456,39195,substation_simplification,39195,
39244,39247,substation_simplification,39247,
39466,39469,substation_simplification,39469,
39471,39469,substation_simplification,39469,
39823,39789,substation_simplification,39789,
39801,39793,substation_simplification,39793,
39947,39948,substation_simplification,39948,
39954,39955,substation_simplification,39955,
39958,39959,substation_simplification,39959,
39962,39963,substation_simplification,39963,
39964,39965,substation_simplification,39965,
39969,39970,substation_simplification,39970,
39973,39974,substation_simplification,39974,
39978,39979,substation_simplification,39979,
39983,39984,substation_simplification,39984,
40057,40056,substation_simplification,40056,
40256,40255,substation_simplification,40255,
40260,40265,substation_simplification,40265,
40261,40265,substation_simplification,40265,
