unit_id,capacity_kw,lat,lon,mounting_type,voltage_level
SEE964696191087,1656.0,49.472394,10.278057,,MV
SEE938633930367,1455.0,52.36596,14.54761,,MV
SEE977904266019,8750.0,50.829013,12.482448,,MV
SEE944343316667,2095.5,50.879,11.735,,MV
SEE992645639472,1650.0,50.891117,10.841112,,MV
SEE940842271742,2580.0,51.821809,12.189005,,MV
SEE988602944000,1548.6,52.051804,11.591807,,MV
SEE949462946030,3960.0,51.409943,12.295435,,MV
SEE959720002033,1200.0,47.690742,10.468088,,MV
SEE950150358172,3300.0,54.469989,13.298994,,MV
SEE929705530530,2720.0,52.6,12.28,,MV
SEE994553367355,1365.3,48.465846,13.04496,,MV
SEE926960812159,1200.0,48.312438,13.08381,,MV
SEE953117879666,2882.6,52.872713,12.46892,,MV
SEE969235814120,1066.56,52.851889,12.461714,,MV
SEE984900146948,1294.0,52.851746,12.458843,,MV
SEE992625237865,2622.0,50.950127,10.719286,,MV
SEE992492204939,1700.0,48.816,12.801,,MV
SEE942301916560,1394.0,52.078734,14.549081,,MV
SEE900696240943,1000.0,48.866205,13.574085,,MV
SEE940097927906,1034.0,53.369209,11.581929,,MV
SEE914904942130,1248.0,52.422123,12.52868,,MV
SEE913825749132,1200.0,47.992156,12.638291,,MV
SEE995872314938,1600.0,48.180822,11.647773,,MV
SEE964399055853,1600.0,53.034178,13.381243,,MV
SEE935926745882,1947.0,51.397494,9.182837,,MV
SEE930612151916,4430.0,51.334056,9.14781,,MV
SEE901989166544,1134.0,50.996836,14.609166,,MV
SEE939322716125,1035.0,51.924058,7.170549,,MV
SEE997896149268,2240.0,53.657893,13.922934,,MV
SEE987732510550,1260.0,50.729724,11.716837,,MV
SEE986464569713,1440.0,49.92647,7.812512,,MV
SEE932067484915,2990.4,50.897219,13.884819,,MV
SEE938214010938,1872.0,48.08806,8.743889,,MV
SEE937391238227,2016.0,53.684332,13.896007,,MV
SEE933359001889,1175.0,51.879894,11.163844,,MV
SEE988862398889,3986.44,53.103719,8.26168,,MV
SEE994205529483,1990.0,53.512243,7.703954,,MV
SEE982835063743,3002.0,53.217973,7.461222,,MV
SEE946373831936,1600.0,50.588597,7.923213,,MV
SEE910207596650,3200.0,50.58956,7.923073,,MV
SEE991550784451,1547.0,51.718405,10.256591,,MV
SEE965378400978,1438.11,50.971872,10.740453,,MV
SEE925340425552,1720.0,53.890597,13.042892,,MV
SEE929854805954,4624.62,49.27009,8.670728,,MV
SEE906271459793,1200.0,47.992231,12.636202,,MV
SEE957497787269,9385.9,50.930967,11.904058,,MV
SEE961203361384,2661.12,50.772483,12.869381,,MV
SEE924769733668,2058.0,50.76907,8.750323,,MV
SEE960212037280,1791.14,52.092188,14.633103,,MV
SEE914356666448,1030.0,48.071107,12.537028,,MV
SEE902617950900,2310.0,51.296514,11.432645,,MV
SEE965127549781,1130.0,52.257492,10.820035,,MV
SEE917061734839,1000.0,50.325562,8.504922,,MV
SEE975218515168,4702.0,50.188,10.822,,MV
SEE942076958505,1094.94,48.699968,12.600678,,MV
SEE995962697521,3300.0,48.578963,13.42255,,MV
SEE981885526550,1018.0,50.042902,10.541232,,MV
SEE917036173793,2580.0,50.101014,8.799822,,MV
SEE964880592195,2130.0,51.251408,9.265259,,MV
SEE959746469490,3000.48,51.645152,9.868958,,MV
SEE924157378631,2130.0,51.403337,9.116114,,MV
SEE977844806306,1435.2,49.333507,7.144118,,MV
SEE961612095962,1200.0,51.673158,8.587841,,MV
SEE908962651738,3776.0,48.948815,12.732983,,MV
SEE908572731714,1950.604,53.248338,8.758495,,MV
SEE933687165222,2448.0,51.445695,14.10501,,MV
SEE936435450953,2550.0,52.129738,10.969131,,MV
SEE997540893899,2130.0,50.2164,11.136436,,MV
SEE955778057896,3360.0,51.440667,9.364422,,MV
SEE952731353828,1107.075,51.91707,12.7663,,MV
SEE984726562298,1551.732,51.91673,12.7657,,MV
SEE970348718137,4499.712,50.155748,6.929981,,MV
SEE975322484572,1520.0,49.827115,11.009571,,MV
SEE930205457876,4000.0,49.046141,10.799707,,MV
SEE960744542696,1184.0,51.061215,13.179686,,MV
SEE958019522108,2750.0,50.447544,8.896152,,MV
SEE949011863610,2925.0,51.858326,11.69898,,MV
SEE938903141608,2100.0,51.568071,7.547299,,MV
SEE909570109208,1434.3,51.108015,10.483263,,MV
SEE943550599276,3294.1,51.574608,14.079159,,MV
SEE996359821673,2520.0,53.686018,13.329876,,MV
SEE981942686777,3740.0,51.576662,14.03193,,MV
SEE956614258651,1260.0,49.632388,12.130018,,MV
SEE984491755567,1376.0,54.535187,9.545467,,MV
SEE912538472009,1980.0,52.50709,8.910133,,MV
SEE985612161991,1324.8,50.882482,12.228293,,MV
SEE970726186220,1650.0,52.380484,9.012618,,MV
SEE919661845731,1650.0,52.383364,9.01464,,MV
SEE903534018117,1676.7,48.492504,10.834177,,MV
SEE980321719754,4975.0,53.887937,13.726343,,MV
SEE900103568523,1058.8,51.01176,10.25031,,MV
SEE997778170274,5600.0,51.476824,12.66377,,MV
SEE971436961176,1260.0,50.602753,7.270281,,MV
SEE935108501893,1700.0,50.372379,11.972475,,MV
SEE916104610116,1350.0,51.784692,11.168339,,MV
SEE932801773435,1500.0,51.702444,14.398056,,MV
SEE912677315885,1740.0,51.707562,14.483754,,MV
SEE998722352005,50302.0,52.651063,13.691721,,110
SEE931017407998,1214.4,49.285366,11.420183,,MV
SEE953706992844,8875.0,49.3466,11.8237,,MV
SEE929484425096,2999.0,54.021802,9.097597,,MV
SEE932939431788,2800.0,49.17256,9.43593,,MV
SEE996939282832,2035.0,53.116765,11.811608,,MV
SEE964134206632,1277.0,48.369088,12.52022,,MV
SEE932648003412,7076.0,49.813974,6.8278,,MV
SEE957229394260,6500.0,53.392893,12.449235,,MV
SEE960424681530,1606.0,48.484661,12.662293,,MV
SEE978792761853,4320.0,49.775051,11.96436,,MV
SEE933887866905,4810.0,48.986856,11.567993,,MV
SEE985200268583,6240.0,50.306791,11.861893,,MV
SEE987914635392,2004.6,51.643101,14.11731,,MV
SEE934690493715,10472.0,54.344145,12.715066,,MV
SEE980031678037,3300.0,49.535353,6.928513,,MV
SEE998737743416,3432.0,49.537584,6.960581,,MV
SEE972558040268,9240.0,49.532123,6.957934,,MV
SEE911344468688,1600.0,49.808922,6.833644,,MV
SEE950459480864,7500.0,49.922045,12.157982,,MV
SEE915568039693,2760.0,48.82664,11.81642,,MV
SEE978351761799,1056.0,50.490631,7.766609,,MV
SEE980981874664,1056.0,50.490443,7.767152,,MV
SEE914631959807,1056.0,50.490072,7.767363,,MV
SEE957656818131,2200.0,51.756981,11.359665,,MV
SEE901347112534,6525.0,49.157035,11.393,,MV
SEE940110293964,2640.0,50.598706,8.960903,,MV
SEE919171059635,1198.0,52.860757,11.118617,,MV
SEE956789756730,1740.0,52.408908,14.152666,,MV
SEE994598945389,2600.0,49.77552,11.96528,,MV
SEE980939915999,2220.0,53.12631,12.53971,,MV
SEE935712455780,1760.0,54.324679,11.002326,,MV
SEE942094665713,2312.4,51.444143,14.216684,,MV
SEE950256034611,1440.0,52.68902,14.157182,,MV
SEE915725613117,1260.0,48.575458,13.114971,,MV
SEE913164095631,5625.0,50.157823,10.508305,,MV
SEE928573690377,2700.0,50.156621,10.515654,,MV
SEE910461725339,6235.0,48.001928,8.554439,,MV
SEE937618573209,5388.0,52.109,13.162,,MV
SEE997278567994,1796.0,52.1064,13.1629,,MV
SEE975583036596,1332.0,51.270295,7.16051,,MV
SEE914487626656,1560.0,49.738956,10.190811,,MV
SEE980355903679,1840.0,49.738956,10.190811,,MV
SEE971934320772,1584.0,49.365369,10.204615,,MV
SEE912373494648,1925.0,49.365218,10.204742,,MV
SEE931759609438,8250.0,50.19109,11.42271,,MV
SEE977792569834,1100.0,49.341626,6.750252,,MV
SEE971754653043,15300.0,53.307118,12.763798,,MV
SEE910684298030,1650.0,48.58335,11.85723,,MV
SEE904077064944,2957.5,49.759375,10.056686,,MV
SEE909913892385,1800.0,51.247129,11.971407,,MV
SEE912171090691,3932.0,51.717664,12.397513,,MV
SEE960189008429,1456.0,49.798594,9.968897,,MV
SEE928412042978,1760.0,51.222347,11.125954,,MV
SEE984083184799,5568.0,51.273338,11.0043,,MV
SEE906970592609,7053.18,52.654389,14.161,,MV
SEE945954838432,4375.0,48.1477,12.3126,,MV
SEE943068280185,10560.0,52.644269,14.325782,,MV
SEE963943822187,11220.0,52.350252,12.813501,,MV
SEE949181270508,4290.0,50.978386,13.278084,,MV
SEE908522449232,12540.0,48.24972,9.333397,,MV
SEE959382544810,1380.0,50.31031,10.960663,,MV
SEE947459900195,1866.0,53.165477,12.379472,,MV
SEE911324086185,5600.0,49.544,12.023166,,MV
SEE917675937817,4200.0,48.75249,12.78161,,MV
SEE924146139854,1000.0,48.75249,12.78161,,MV
SEE954449966185,3145.0,48.568918,11.955611,,MV
SEE939329641994,8500.0,51.805851,12.352056,,MV
SEE914358307622,5655.0,48.565484,11.955605,,MV
SEE930308546262,7000.0,53.180563,8.155154,,MV
SEE980817514368,1665.0,48.15559,12.33943,,MV
SEE927638579800,4989.6,50.050943,11.319967,,MV
SEE983893465487,1575.0,47.94976,11.41419,,MV
SEE965369142054,5060.0,49.87776,6.87074,,MV
SEE904480565205,3520.0,50.08474,6.354936,,MV
SEE912530879059,8085.0,53.359711,11.871632,,MV
SEE966165639861,8400.0,54.2779,13.0895,,MV
SEE950736074779,13000.0,49.135103,11.785623,,MV
SEE987354484185,2090.0,54.243414,9.071391,,MV
SEE917127299388,10105.0,47.861915,9.321921,,MV
SEE913008336210,7750.0,50.333655,10.158706,,MV
SEE982995452579,2250.0,51.915851,11.712408,,MV
SEE973710510629,8000.0,50.877468,6.366094,,MV
SEE990367798965,1620.0,49.072726,8.295937,,MV
SEE983410071351,1322.52,48.45942,13.383337,,MV
SEE965232977141,1875.0,53.4222,10.401,,MV
SEE998688229212,1260.0,48.70544,12.69455,,MV
SEE911679641008,2700.0,48.93459,12.7013,,MV
SEE966479910731,2414.68,51.315726,11.162089,,MV
SEE910685629642,3956.0,49.61212,11.77551,,MV
SEE923827005389,4998.32,49.60995,11.77626,,MV
SEE949612224568,17575.0,49.592577,12.107263,,MV
SEE978056753952,13135.0,49.085582,10.98717,,MV
SEE958126338289,17575.0,50.123298,10.80066,,MV
SEE913128227085,8695.0,48.90518,10.95743,,MV
SEE921264006709,2775.0,49.805493,10.046911,,MV
SEE968076473510,1000.0,51.49747,7.262966,,MV
SEE961082505787,1260.0,52.484901,11.206155,,MV
SEE988304506445,3200.0,49.533072,11.856849,,MV
SEE942586825090,7700.0,53.598845,8.076531,,MV
SEE992244387002,4410.0,51.243991,8.772393,,MV
SEE920403612467,3735.376,53.600346,13.225431,,MV
SEE913566326227,1084.0,48.688674,11.740221,,MV
SEE906798195525,5250.0,53.434039,12.414325,,MV
SEE956843790816,2280.0,49.160112,11.907387,,MV
SEE960976144439,1375.0,47.878088,12.602456,,MV
SEE936882730882,1546.75,49.127322,11.757348,,MV
SEE944567375242,3250.0,50.507,12.864,,MV
SEE903391336218,1540.0,49.045112,10.608346,,MV
SEE903631101330,4170.0,54.25752,9.277883,,MV
SEE935978841228,1870.0,48.6328,12.371122,,MV
SEE901013375713,1426.09,53.639772,12.36691,,MV
SEE928513988724,1844.23,53.639752,12.366793,,MV
SEE996155180745,14401.91,53.639553,12.364287,,MV
SEE932932917333,12000.0,53.659363,11.147381,,MV
SEE940626705944,8890.0,52.57383,12.809433,,MV
SEE900877964712,9200.0,53.247598,11.539463,,MV
SEE937276565288,2500.0,53.514613,11.049607,,MV
SEE988047324665,4840.0,51.807062,10.369809,,MV
SEE988740112231,2530.0,51.599565,12.128391,,MV
SEE994579733684,5610.0,53.229167,9.129465,,MV
SEE963588464575,5060.0,51.482609,11.79653,,MV
SEE946445986427,16000.0,51.449873,11.834126,,MV
SEE941785749862,1050.0,50.57911,9.206313,,MV
SEE933927330960,7360.0,54.441,9.568,,MV
SEE917248181425,1050.0,49.470863,12.193074,,MV
SEE976664775465,2160.0,52.096889,8.556007,,MV
SEE951887676799,8470.0,52.686342,14.202864,,MV
SEE948542761112,7260.0,52.395217,12.287642,,MV
SEE983047292822,6750.0,51.446904,11.836794,,MV
SEE918972513445,1200.0,53.840831,13.717106,,MV
SEE984825140625,3885.18,51.185161,9.733365,,MV
SEE906552732522,1800.0,49.69663,9.91766,,MV
SEE936917260964,1040.0,48.328123,10.037192,,MV
SEE900474584856,1601.36,47.81851,11.087484,,MV
SEE980183980453,1540.0,50.268259,9.11054,,MV
SEE968018526786,1100.0,53.48804,7.302931,,MV
SEE920109032095,2277.0,51.890523,12.45039,,MV
SEE963162020791,1410.0,52.26468,11.819364,,MV
SEE906174414509,1300.0,52.6236,11.861795,,MV
SEE943838798599,11787.6,53.539908,10.504526,,MV
SEE923727022578,7400.0,51.12714,10.62229,,MV
SEE958409465039,10390.05,53.418515,12.248705,,MV
SEE992319211423,6020.0,48.657511,11.345341,,MV
SEE927685799855,9000.0,50.190003,11.43569,,MV
SEE945217553560,2587.0,53.508291,14.011432,,MV
SEE951893208885,1850.0,49.264947,10.972133,,MV
SEE929343976417,5400.0,52.544997,12.025284,,MV
SEE933091408526,2170.0,51.427415,11.33617,,MV
SEE971521990302,1500.0,54.116857,9.481868,,MV
SEE973742315698,3300.0,49.498242,10.268868,,MV
SEE988843880723,2775.0,48.998353,12.057433,,MV
SEE969567527095,1665.0,49.000294,12.053969,,MV
SEE987692619911,2035.0,48.999138,12.054351,,MV
SEE987742333989,1054.08,49.539962,8.278843,,MV
SEE993278521776,2860.0,50.08474,6.354936,,MV
SEE948508905383,2300.0,49.312423,10.932629,,MV
SEE941841791699,2530.0,53.167409,12.365294,,MV
SEE914559439658,27720.0,53.381687,12.271378,,110
SEE955553801744,3185.0,52.5637,14.425101,,MV
SEE980314568253,2471.52,51.456439,10.62105,,MV
SEE992081866623,1980.0,52.609766,13.597747,,MV
SEE989226106485,1575.0,48.06788,11.289126,,MV
SEE924860937491,1470.0,48.527672,12.55965,,MV
SEE976100392874,1345.15,52.779018,8.28017,,MV
SEE987938245324,4255.0,49.670126,10.550833,,MV
SEE979235066283,1575.0,48.779279,13.575156,,MV
SEE959444265844,1700.0,49.2124,9.5225,,MV
SEE921340289767,2417.008,52.73517,14.1288,,MV
SEE984986736903,16835.0,51.68509,14.44046,,MV
SEE936122131882,1430.0,53.600599,8.073969,,MV
SEE946767409475,7250.0,51.382526,10.423913,,MV
SEE987465096598,1474.29,51.155706,10.925409,,MV
SEE947503174794,11000.0,49.9149,10.2921,,MV
SEE992181397508,1120.0,49.038132,8.68926,,MV
SEE989824085885,37527.77,53.64,12.365211,,110
SEE960623618047,1749.0,49.153274,7.196653,,MV
SEE910820864013,1750.0,52.811755,12.791337,,MV
SEE972933577495,1320.0,52.846389,10.681505,,MV
SEE944602728149,3500.0,49.51953,10.037,,MV
SEE910899357782,3000.0,52.527294,13.961942,,MV
SEE941453285005,3136.0,48.561616,13.12418,,MV
SEE974179523670,6750.0,49.38,10.21,,MV
SEE975795836786,3740.0,49.854172,6.781354,,MV
SEE911082019319,9350.0,52.345833,12.561111,,MV
SEE921133844241,1366.0,53.3,11.93,,MV
SEE936444319319,3200.0,52.212623,11.159926,,MV
SEE959015909917,2700.0,54.124213,13.047792,,MV
SEE958721836609,4510.0,50.13642,11.141811,,MV
SEE923373533732,1200.0,49.11845,10.237569,,MV
SEE943893833938,5740.8,53.248396,11.536573,,MV
SEE947788659894,4250.0,54.3614,10.9878,,MV
SEE917419356577,1730.77,53.64112,12.37003,,MV
SEE965151670598,19010.0,48.65634,11.28223,,MV
SEE919621649980,14140.0,48.64423,11.27871,,MV
SEE945012701081,1320.0,50.581653,7.725648,,MV
SEE908193432786,3180.0,50.836926,10.693322,,MV
SEE915701597851,1999.62,51.775155,14.343001,,MV
SEE966622483433,1999.68,51.775155,14.343001,,MV
SEE936945933939,1243.0,51.068127,6.3197,,MV
SEE955051411315,15170.0,49.873398,6.397991,,MV
SEE984484002920,6660.0,50.349709,11.194825,,MV
SEE988150890712,2456.0,48.930248,12.710482,,MV
SEE931581049587,2030.0,48.519733,12.061459,,MV
SEE973172667237,8000.0,53.4011,12.4474,,MV
SEE957967118920,2590.0,49.8925,10.1294,,MV
SEE993019853197,2590.0,49.8927,10.1314,,MV
SEE952105819882,4997.12,48.291874,11.688118,,MV
SEE931114643152,3325.0,49.35123,11.7805,,MV
SEE965725887438,1210.0,49.81593,9.56613,,MV
SEE916867945739,3885.0,52.569604,11.964148,,MV
SEE949025684836,5985.0,52.185464,12.151533,,MV
SEE999107400724,2427.92,48.84544,12.6863,,MV
SEE960077271607,2900.0,50.397977,9.469623,,MV
SEE907580306785,2775.0,50.56229,12.41583,,MV
SEE977384300470,11500.0,49.750278,9.36716,,MV
SEE943175515644,1360.0,51.546011,7.496016,,MV
SEE947453765578,10395.0,52.18618,12.152501,,MV
SEE920837799666,4500.0,51.505559,12.673053,,MV
SEE912291999478,9240.0,51.807172,10.373366,,MV
SEE945642834357,1098.16,48.18882,11.804312,,MV
SEE980225447005,1925.0,49.287648,12.21905,,MV
SEE906317118264,1925.0,49.2865,12.22,,MV
SEE906453104923,2970.0,53.205646,8.364047,,MV
SEE934574511139,1575.0,54.341008,9.033623,,MV
SEE908712448434,4830.0,50.077635,10.547825,,MV
SEE961774104083,8550.0,53.981428,9.495506,,MV
SEE935114088241,4070.0,52.510067,11.289171,,MV
SEE916406308384,1700.0,48.06933,11.74087,,MV
SEE918734855394,1750.0,50.155721,10.446376,,MV
SEE975101080100,1542.8,51.43499,11.04918,,MV
SEE943159629954,1000.0,51.49747,7.262966,,MV
SEE919594990133,9152.0,50.697213,6.815017,,MV
SEE931053042917,8489.8,53.659989,14.104598,,MV
SEE971316419070,6750.0,51.930467,10.902699,,MV
SEE939489729754,4224.0,50.724404,6.824063,,MV
SEE905900271836,4480.0,48.600449,11.441305,,MV
SEE967807866997,7125.0,48.559069,13.162451,,MV
SEE916988405150,5940.0,49.383694,6.831009,,MV
SEE933581141148,5170.0,52.687775,14.200614,,MV
SEE968216517531,1959.75,52.65538,14.17173,,MV
SEE955934976986,12000.0,51.051928,6.528732,,MV
SEE955064070295,3225.0,48.118046,11.11418,,MV
SEE944472648769,5365.0,49.63309,12.12635,,MV
SEE906264927865,8300.0,50.085937,10.772158,,MV
SEE936382499050,8300.0,50.082824,10.776792,,MV
SEE961632180587,11100.0,53.49666,12.385871,,MV
SEE929284909895,8000.0,51.038155,6.486714,,MV
SEE957459905953,1320.0,52.376422,9.005521,,MV
SEE989969170798,9355.0,49.2655,10.5035,,MV
SEE958421082597,9240.0,50.37329,11.978795,,MV
SEE953433664809,1000.0,50.37138,11.975227,,MV
SEE944424661143,2250.0,48.978903,12.276107,,MV
SEE975687420369,3000.0,48.600377,13.57697,,MV
SEE931574435519,8750.0,50.179477,11.455277,,MV
SEE963246717586,8420.0,50.124895,10.774446,,MV
SEE987268792314,6300.0,50.13283,10.746321,,MV
SEE925572124001,1300.0,50.132533,10.747609,,MV
SEE978197479001,8400.0,50.949282,6.363237,,MV
SEE969829494103,4140.0,49.284963,11.979147,,MV
SEE941496894332,18250.0,50.1865,10.2525,,MV
SEE932236089378,3000.0,49.370776,10.322264,,MV
SEE930514948058,1300.0,49.542477,7.435005,,MV
SEE948016908364,8000.0,53.4022,12.4443,,MV
SEE981451984746,2485.8,51.032922,11.583764,,MV
SEE926926311115,3740.0,52.631291,13.754975,,MV
SEE987629444678,1856.1,53.736113,12.792054,,MV
SEE917037858569,13504.0,51.453173,11.823797,,MV
SEE903421278440,8325.0,49.48279,7.059983,,MV
SEE986106269483,7100.0,54.168723,9.958757,,MV
SEE907684879383,3190.0,53.168156,12.35929,,MV
SEE965304481682,2532.0,50.211504,11.144983,,MV
SEE997679808191,1118.0,50.211566,11.144883,,MV
SEE918067059254,2660.0,50.201811,11.157288,,MV
SEE972725057228,19190.0,48.63869,11.278987,,MV
SEE984156246942,2960.0,51.106918,10.670087,,MV
SEE924817758063,5735.0,49.11494,11.381333,,MV
SEE966108014564,10360.0,49.484586,7.057184,,MV
SEE934147705552,1198.44,53.854253,13.06518,,MV
SEE907835320856,5655.0,48.385394,9.641302,,MV
SEE973156197545,12900.0,51.70415,14.48283,,MV
SEE936783130453,3600.0,49.296291,10.756256,,MV
SEE908797919973,1660.0,48.672945,11.971192,,MV
SEE960337609195,1560.0,48.489182,11.997995,,MV
SEE910268394998,1860.0,52.053177,11.557829,,MV
SEE904789072695,2320.0,51.798815,7.247837,,MV
SEE964552559945,4500.0,48.212562,12.768716,,MV
SEE950736841791,1892.0,52.67773,11.313259,,MV
SEE958364024210,3150.0,48.2626,12.35056,,MV
SEE998150244156,4000.0,53.507,14.077,,MV
SEE919208491780,1870.0,48.041595,12.450384,,MV
SEE909309057855,1100.0,48.48183,12.55708,,MV
SEE947519583825,7455.0,53.953648,9.142517,,MV
SEE907897219884,1000.0,48.48183,12.55708,,MV
SEE933880335071,8500.0,50.107335,10.9123,,MV
SEE988992124389,8500.0,50.107335,10.9123,,MV
SEE966800928404,2530.0,48.89405,10.026824,,MV
SEE930366752056,3190.0,48.893738,9.974015,,MV
SEE971348161404,2200.0,48.894149,10.016948,,MV
SEE989460417095,2400.0,53.720407,14.078998,,MV
SEE945251288305,1540.0,51.361881,14.04212,,MV
SEE915362505448,2800.0,48.493326,12.071512,,MV
SEE979250983183,2100.0,49.370776,10.322264,,MV
SEE954318497222,4750.0,48.503777,10.893625,,MV
SEE910272376089,2020.0,49.593043,12.300264,,MV
SEE912292828593,1700.0,51.147595,14.311293,,MV
SEE930422466538,1250.0,51.148618,14.313139,,MV
SEE931248894154,2000.0,51.815588,12.864286,,MV
SEE986985335040,8000.0,51.852428,12.33756,,MV
SEE981081196847,4725.0,53.081094,11.025179,,MV
SEE972125924250,9010.8,54.131,13.036,,MV
SEE975784140610,2580.0,53.509323,12.064326,,MV
SEE969476651232,3960.0,54.408649,9.622704,,MV
SEE971309457157,3692.925,48.49094,11.996689,,MV
SEE908504882217,1799.68,48.7077,11.78929,,MV
SEE987649659502,1200.0,51.134125,10.965388,,MV
SEE938037492577,2400.0,51.134359,10.965887,,MV
SEE940468282320,2400.0,51.13405,10.964771,,MV
SEE907570905196,1860.0,48.68631,11.73655,,MV
SEE909056448715,1980.0,52.356879,14.51164,,MV
SEE902543512401,2750.0,49.113863,10.325261,,MV
SEE938918187820,1248.9,47.932411,8.525035,,MV
SEE947045911949,1309.0,50.142211,8.580971,,MV
SEE921577129041,8750.0,50.1268,10.0713,,MV
SEE926671307876,5999.935,48.334803,11.678915,,MV
SEE930758115209,3145.0,48.66711,10.725891,,MV
SEE938390705666,1260.0,53.932402,12.305899,,MV
SEE938604623434,5524.0,53.553424,11.687955,,MV
SEE996901659389,3600.0,54.19508,9.901706,,MV
SEE972363623212,3500.0,53.11732,11.74599,,MV
SEE928740469492,2025.0,54.06273,12.19688,,MV
SEE914803195958,3499.68,49.077741,12.642955,,MV
SEE907782678499,1225.0,49.294255,9.506457,,MV
SEE974413441715,5632.0,52.369093,9.477317,,MV
SEE942865574985,1600.0,48.066535,9.959666,,MV
SEE949783518558,1349.7,48.385647,12.225341,,MV
SEE937538940563,4500.0,53.92344,9.3056,,MV
SEE905392291992,1125.0,49.857017,12.142874,,MV
SEE940872417349,9800.0,48.374639,13.19218,,MV
SEE929750157324,1650.0,51.065825,7.111222,,MV
SEE983482021162,3375.0,52.059697,11.564054,,MV
SEE999607741259,1500.0,51.536817,6.594007,,MV
SEE929276806560,3750.0,52.84471,9.561774,,MV
SEE902312311563,1980.0,51.659076,7.608863,,MV
SEE997878071709,5850.0,49.858384,12.139349,,MV
SEE902607820671,1100.0,51.08377,10.819897,,MV
SEE916621174283,8146.0,48.436215,11.088001,,MV
SEE962644751239,1430.0,48.435902,11.086177,,MV
SEE963353335505,2668.0,53.023,11.76,,MV
SEE974888222604,1320.0,49.073593,9.754487,,MV
SEE995758989137,1898.1,48.0,12.0,,MV
SEE938761284165,3400.0,48.29712,12.62714,,MV
SEE900065421195,1320.0,52.467024,8.85959,,MV
SEE966178040517,1720.0,51.555383,11.521222,,MV
SEE929379408494,1720.0,51.553774,11.521219,,MV
SEE996666930075,4400.0,49.510608,9.302406,,MV
SEE904361236323,1000.0,48.95223,8.88158,,MV
SEE955386961462,1472.0,50.16995,9.01217,,MV
SEE932163338310,7585.0,49.065489,10.846768,,MV
SEE914904233306,1980.0,51.604456,11.843027,,MV
SEE942871964718,15925.0,49.71789,10.59145,,MV
SEE996255890582,10230.0,49.54941,10.58819,,MV
SEE970337849545,13530.0,49.55605,10.6307,,MV
SEE949137002023,2750.0,51.697249,11.921491,,MV
SEE917016409614,1430.0,48.043232,8.63903,,MV
SEE940812669647,8890.0,49.668909,11.208764,,MV
SEE961288731690,9450.0,49.672093,11.202396,,MV
SEE945162662379,1640.0,48.687175,13.040536,,MV
SEE983351765159,1100.0,50.106414,6.584459,,MV
SEE963172271633,3999.66,48.33555,11.681852,,MV
SEE956038897870,2700.0,51.966812,14.573715,,MV
SEE951753155830,1215.0,54.022327,9.03119,,MV
SEE976651223399,4224.0,49.64783,11.222791,,MV
SEE918858887547,21700.0,48.744123,12.937051,,110
SEE995942568209,2603.04,48.742393,12.94478,,MV
SEE927973259962,26750.0,51.036717,11.880972,,110
SEE991125262476,2405.0,50.71426,9.118343,,MV
SEE994250791828,2090.0,50.854917,9.706031,,MV
SEE985066284567,3999.81,53.011291,7.585901,,MV
SEE905132805526,2420.0,51.71022,11.838353,,MV
SEE900040346345,3500.0,51.647122,6.407681,,MV
SEE982855514263,1360.0,47.807655,9.10334,,MV
SEE992328601949,2019.23,53.635511,12.363293,,MV
SEE922728331764,2200.0,49.36756,10.85479,,MV
SEE980534580523,4600.0,53.636586,12.37086,,MV
SEE926675211377,1770.0,53.152181,12.198166,,MV
SEE916203029253,8000.0,49.635078,6.842359,,MV
SEE983694849660,4200.0,49.635078,6.842359,,MV
SEE960774783281,7543.0,49.102765,11.755575,,MV
SEE992438216095,6632.0,49.103117,11.754319,,MV
SEE965323605908,1300.0,53.698401,13.245063,,MV
SEE992972989141,7525.0,49.782495,12.206759,,MV
SEE901573358799,7350.0,49.826429,11.666812,,MV
SEE998223459647,8400.0,49.621342,11.350749,,MV
SEE928037952102,2450.0,49.142644,11.995221,,MV
SEE988840541276,4500.0,49.803194,12.424583,,MV
SEE979122796767,8050.0,49.63281,11.023041,,MV
SEE927108719705,7525.0,50.017219,6.150005,,MV
SEE940966387596,2975.0,48.921241,13.173524,,MV
SEE903099011417,2960.0,51.12724,10.627946,,MV
SEE976228241542,7800.0,49.647861,11.055756,,MV
SEE928024425459,8750.0,53.866156,12.042416,,MV
SEE927012603206,1250.0,53.867262,12.042803,,MV
SEE968704309327,6300.0,54.889137,8.884125,,MV
SEE922707125865,4725.0,54.898371,8.874581,,MV
SEE904609977155,2775.0,49.802182,6.874051,,MV
SEE944476378846,1540.0,49.795583,6.848261,,MV
SEE977034567994,5750.0,51.036988,11.884801,,MV
SEE964657823330,2750.0,51.035023,11.886026,,MV
SEE944280446229,8170.0,50.355987,11.781911,,MV
SEE951264542617,20640.0,52.584317,12.77856,,110
SEE907050403532,4862.0,51.386545,11.310161,,MV
SEE976047543773,2115.375,52.168354,12.778357,,MV
SEE999933139270,1700.0,49.851,7.554,,MV
SEE960957439929,6105.0,49.058993,10.890544,,MV
SEE918058079346,1400.0,50.02818,10.3017,,MV
SEE979657497368,1100.0,50.003605,6.769477,,MV
SEE918275638241,1666.8,49.613682,11.679784,,MV
SEE928972890477,7700.0,49.351243,11.780599,,MV
SEE973236107815,2984.0,49.75172,11.98569,,MV
