unit_id,capacity_mw,fuel_type,commissioning_date,lat,lon
SEE921873113409,0.02,Erdgas,2022-12-15,,
SEE974208934569,0.05,Erdgas,2022-12-19,51.570453,8.215343
SEE953586876401,0.0055,Erdgas,2013-07-11,,
SEE985188233498,0.00075,Erdgas,2024-01-22,,
SEE989884909862,0.009,Erdgas,2020-04-30,,
SEE907121580018,0.00075,Erdgas,2022-05-10,,
SEE960572632996,0.00376,Erdgas,2015-10-29,,
SEE976118670254,0.0055,Erdgas,2022-12-22,,
SEE990903372666,0.05,Erdgas,2022-12-14,51.218865,6.156074
SEE926033154193,0.05,Mineralölprodukte,2022-12-27,51.471501,6.339906
SEE995006495700,0.05,andere Gase,2022-12-30,51.818526,6.802024
SEE977938034431,0.011,Erdgas,2012-04-03,,
SEE961725786528,0.0055,Erdgas,2023-01-01,,
SEE972224870564,0.0040999999999999,Erdgas,2017-01-27,,
SEE905879302739,0.0125,Erdgas,2022-12-19,,
SEE950090481039,0.0055,andere Gase,2022-12-07,,
SEE910455792620,0.02,Erdgas,2011-08-29,,
SEE906519788951,0.022,Erdgas,2022-12-21,,
SEE973296099426,0.0055,andere Gase,2022-12-07,,
SEE994518398417,0.02,Erdgas,2022-12-07,,
SEE955719766856,0.033,Mineralölprodukte,2022-12-24,51.478284,6.409105
SEE906563495423,0.033,Erdgas,2023-02-07,50.584864,8.618602
SEE974888860684,0.03,Erdgas,2022-12-07,,
SEE907991494989,0.00075,Erdgas,2022-11-16,,
SEE937073669660,0.0055,Erdgas,2023-01-04,,
SEE950109826066,0.033,Erdgas,2018-05-23,52.380397,13.031212
SEE961387910095,0.64,Mineralölprodukte,2021-01-21,49.582568,10.62274
SEE923950659763,0.134,Erdgas,2022-12-15,50.758167,6.145838
SEE978156659550,0.0055,Erdgas,2011-11-10,,
SEE904328977580,0.00075,Erdgas,2023-03-15,,
SEE905367907965,0.022,Erdgas,2023-01-04,,
SEE910172161709,0.019,Erdgas,2023-06-13,,
SEE933738534588,0.0055,Erdgas,2023-02-06,,
SEE900346395429,0.02,Erdgas,2012-11-05,,
SEE977422160233,1.83,Mineralölprodukte,2022-07-01,50.12574,8.754099
SEE956194194974,1.83,Mineralölprodukte,2022-07-01,50.12574,8.754099
SEE953271873357,1.83,Mineralölprodukte,2022-07-01,50.12574,8.754099
SEE961457777849,1.83,Mineralölprodukte,2022-07-01,50.12574,8.754099
SEE991421145688,1.83,Mineralölprodukte,2022-07-01,50.12574,8.754099
SEE939888254406,1.83,Mineralölprodukte,2022-12-01,50.12574,8.754099
SEE909284558392,1.83,Mineralölprodukte,2022-12-01,50.12574,8.754099
SEE928712775828,1.83,Mineralölprodukte,2022-12-01,50.12574,8.754099
SEE972322848823,1.83,Mineralölprodukte,2022-12-01,50.12574,8.754099
SEE971515350501,0.01992,Erdgas,2022-12-07,,
SEE934853924179,0.13,Erdgas,2022-12-19,47.711834,11.757449
SEE922731013442,0.022,Erdgas,2022-12-15,,
SEE906668983139,0.05,Erdgas,2022-08-10,48.216196,11.288676
SEE966549196416,0.0055,Erdgas,2025-01-09,,
SEE964247133030,0.05,andere Gase,2022-12-05,49.520284,8.392901
SEE994093143709,0.1,Erdgas,2022-12-08,52.859143,9.586876
SEE989105601537,0.022,Erdgas,2022-11-30,,
SEE990647379204,0.0121,Erdgas,2023-06-05,,
SEE947062706351,0.00093,Erdgas,2017-11-17,,
SEE959644281309,0.0046,Mineralölprodukte,2005-10-07,,
SEE917167031573,0.05,Erdgas,2023-01-02,48.097339,7.968148
SEE987088642318,0.0015,Erdgas,2021-12-13,,
SEE991752805237,0.0015,Erdgas,2021-08-31,,
SEE976604214634,0.0055,Erdgas,2008-05-08,,
SEE981456262795,0.0055,Erdgas,2009-10-18,,
SEE972254511543,0.0015,Erdgas,2022-12-12,,
SEE958248101860,0.015,andere Gase,2011-12-23,,
SEE918829932368,0.0055,Erdgas,2012-06-26,,
SEE905354166429,0.033,Erdgas,2022-12-19,50.147384,8.507823
SEE930943107163,1.83,Mineralölprodukte,2023-01-16,51.187224,6.868578
SEE919361174018,1.83,Mineralölprodukte,2023-01-16,51.187224,6.868578
SEE956627702691,1.83,Mineralölprodukte,2023-01-16,51.187224,6.868578
SEE970249600029,1.83,Mineralölprodukte,2023-01-16,51.187224,6.868578
SEE997007493211,0.0029,Erdgas,2022-12-15,,
SEE986682077786,0.05,Erdgas,2022-12-19,50.554392,8.437092
SEE978187237703,0.0055,Erdgas,2009-09-23,,
SEE917524425472,0.05,Erdgas,2022-12-12,52.127448,8.681835
SEE914692367108,0.015,Erdgas,2022-12-15,,
SEE952203007129,0.0055,Erdgas,2022-12-01,,
SEE929489448618,0.0055,Erdgas,2022-05-10,,
SEE920477471212,0.0055,Erdgas,2022-09-19,,
SEE976679081940,0.02,andere Gase,2022-09-26,,
SEE960601393430,0.00075,Erdgas,2023-06-07,,
SEE912729567385,0.0055,Erdgas,2003-03-19,,
SEE944603541822,0.00075,Erdgas,2022-12-12,,
SEE937756797864,0.015,Erdgas,2023-02-09,,
SEE998744734988,0.001,Erdgas,2012-10-24,,
SEE902079110140,0.009,andere Gase,2022-12-07,,
SEE932222086701,0.0055,Erdgas,2022-12-05,,
SEE916028116299,0.0192,Erdgas,2014-07-30,,
SEE914466574268,0.02,Erdgas,2022-11-07,,
SEE961675404619,0.00075,Erdgas,2022-12-22,,
SEE990463472349,0.0055,Erdgas,2015-04-16,,
SEE990732754459,0.01069,andere Gase,2022-11-24,,
SEE945986925711,0.0047,andere Gase,2011-01-03,,
SEE944419190115,0.00088,Erdgas,2014-12-11,,
SEE960610027937,0.00075,Erdgas,2023-01-09,,
SEE909807562332,0.015,Erdgas,2022-10-27,,
SEE932441544051,0.0055,Erdgas,2018-08-14,,
SEE943840747110,0.0053,Mineralölprodukte,2007-05-11,,
SEE941781242695,0.0055,Erdgas,2023-01-06,,
SEE962432679219,0.00075,Erdgas,2022-03-22,,
SEE927788269255,0.049,Erdgas,2022-12-21,54.379184,10.210362
SEE929852651508,0.0048,Erdgas,2022-06-30,,
SEE938719643358,0.006,Erdgas,2016-12-14,,
SEE954308340101,0.01992,Erdgas,2022-12-02,,
SEE902532781832,0.003,andere Gase,2022-10-06,,
SEE958420174620,0.15,Mineralölprodukte,2022-10-26,54.817277,13.67715
SEE977538548499,0.0055,Erdgas,2022-12-16,,
SEE929666322779,0.05,Erdgas,2022-03-14,52.551709,13.459038
SEE909677757678,0.011,Erdgas,2013-10-02,,
SEE999551624141,0.05,Erdgas,2022-12-29,47.626155,8.215986
SEE927821059812,0.099,Erdgas,2022-10-10,48.176728,11.417208
SEE917651045659,2.98,nicht biogener Abfall,2022-01-27,51.629418,12.289287
SEE943999153886,0.0007,Erdgas,2022-09-02,,
SEE922599505233,0.00075,Erdgas,2022-11-30,,
SEE945720674493,0.05,Erdgas,2022-12-27,48.108922,9.765835
SEE911058467366,0.05,Erdgas,2022-12-06,50.959814,13.93765
SEE951853769951,0.0053,Mineralölprodukte,2006-04-01,,
SEE921541529402,0.0055,Erdgas,2021-12-06,,
SEE936374582647,0.05,Erdgas,2022-12-15,47.636946,8.28518
SEE955949416941,0.05,Erdgas,2013-09-09,52.596315,8.124918
SEE919328030661,0.006,Erdgas,2020-08-18,,
SEE909659490357,0.009,Erdgas,2022-12-13,,
SEE993251400586,0.02,Erdgas,2023-01-11,,
SEE992324934508,0.000705,Erdgas,2022-12-20,,
SEE976039170512,0.001,Erdgas,2013-08-16,,
SEE981291959850,0.02,Erdgas,2022-12-13,,
SEE981498997945,0.00075,Erdgas,2022-12-05,,
SEE981789085764,0.0055,Erdgas,2022-12-28,,
SEE957883621368,0.0055,Erdgas,2022-12-28,,
SEE964155733605,0.00075,Erdgas,2022-09-28,,
SEE907440521044,0.00075,Erdgas,2023-03-09,,
SEE935258556460,0.0055,Erdgas,2022-12-21,,
SEE950875465889,0.00075,Erdgas,2023-01-10,,
SEE920115775740,0.0059,Erdgas,2020-04-28,,
SEE936441024162,0.05,Erdgas,2023-01-10,52.240691,7.811663
SEE999844037818,0.0055,Erdgas,2023-01-09,,
SEE995963412413,0.00075,Erdgas,2022-03-24,,
SEE904221255396,0.0055,Erdgas,2023-05-03,,
SEE989502687349,0.04,Erdgas,2022-12-13,50.201116,8.257383
SEE948712540646,0.00075,Erdgas,2022-07-12,,
SEE924195987840,0.0053,Mineralölprodukte,2006-11-08,,
SEE988483835381,0.00075,Erdgas,2022-11-11,,
SEE971197668796,0.0055,Erdgas,2022-12-08,,
SEE908183640061,0.00075,Erdgas,2023-02-08,,
SEE912157346880,0.4,Erdgas,2021-03-01,48.773692,10.101771
SEE976670744769,0.0015,Erdgas,2022-12-09,,
SEE931090438735,0.0055,Erdgas,2022-11-17,,
SEE907142462652,0.0007099999999999,Erdgas,2022-12-07,,
SEE937927388211,0.02,andere Gase,2022-12-15,,
SEE903299529262,0.02,Erdgas,2023-01-26,,
SEE915584851415,0.0225,Erdgas,2023-08-31,,
SEE900453160774,0.0075,andere Gase,2023-01-02,,
SEE959290959461,0.0075,Erdgas,2022-07-11,,
SEE938825455296,0.05,Mineralölprodukte,2022-12-15,49.340573,12.512478
SEE982776853489,0.00075,Erdgas,2023-05-30,,
SEE954041855689,0.00312,Erdgas,2022-09-05,,
SEE902637872367,0.0038399999999999,Erdgas,2021-02-25,,
SEE999073994661,0.0055,Erdgas,2022-12-19,,
SEE997258301419,0.05,Erdgas,2023-02-27,51.189209,6.513627
SEE930521949314,0.01992,Erdgas,2022-10-28,,
SEE907553281101,0.00075,Erdgas,2022-04-07,,
SEE916133044920,0.067,Erdgas,2022-09-05,50.192651,8.47917
SEE949857440990,0.067,Erdgas,2022-09-05,50.192651,8.47917
SEE900044404317,0.067,Erdgas,2022-09-05,50.192651,8.47917
SEE978293092715,0.02,Erdgas,2015-06-30,,
SEE944548579836,0.009,Erdgas,2020-04-20,,
SEE979090809544,0.0053,Mineralölprodukte,2012-05-08,,
SEE991968192879,0.00597,Erdgas,2022-11-28,,
SEE937053711846,0.0055,Erdgas,2023-01-17,,
SEE942912646726,0.049,Erdgas,2022-12-23,50.644389,11.345859
SEE900645690539,0.02,Erdgas,2023-01-05,,
SEE950003331642,0.0055,Erdgas,2022-11-10,,
SEE900687519799,0.00285,Erdgas,2022-11-22,,
SEE944498019734,0.00075,Erdgas,2023-01-05,,
SEE999229606042,0.00075,Erdgas,2022-11-22,,
SEE990726599356,0.005965,Erdgas,2022-05-12,,
SEE917189965955,0.05,Erdgas,2022-12-14,50.531381,8.674888
SEE975238185365,0.134,Erdgas,2023-01-09,50.891549,6.986452
SEE969197581764,0.0055,andere Gase,2022-12-20,,
SEE956053548290,0.05,Erdgas,2022-12-14,48.708626,9.671951
SEE900590758308,0.05,Erdgas,2022-12-14,48.706628,9.660442
SEE906910538407,0.05,Erdgas,2022-09-01,51.780701,6.021087
SEE986852094681,0.0053,Mineralölprodukte,2006-01-25,,
SEE952553851595,0.05,Erdgas,2022-12-19,52.531027,7.368996
SEE996115269978,0.009,Erdgas,2022-12-20,,
SEE940201531173,0.0055,Erdgas,2022-10-11,,
SEE997981845907,0.0055,Erdgas,2023-01-12,,
SEE989794937221,0.02,Erdgas,2022-10-05,,
SEE905668231752,0.0487999999999999,Erdgas,2022-12-29,52.557385,7.931369
SEE993454073020,0.04942,Erdgas,2022-12-07,47.690143,9.555748
SEE933721208366,0.034,Erdgas,2022-12-29,48.721065,9.095793
SEE941789884613,0.02,Erdgas,2022-12-16,,
SEE991395841401,0.0055,andere Gase,2023-01-06,,
SEE973314418376,0.263,Erdgas,2022-12-22,48.308649,11.654861
SEE995821442330,0.00075,Erdgas,2023-01-13,,
SEE992012439766,0.00075,Erdgas,2023-03-10,,
SEE979541098084,0.02,Erdgas,2022-07-19,,
SEE956193224122,0.001,Erdgas,2013-07-16,,
SEE925655499446,0.0055,Erdgas,2009-02-26,,
SEE979505619591,0.05,Mineralölprodukte,2024-07-12,52.388928,8.065205
SEE947497562973,0.009,andere Gase,2022-10-19,,
SEE988466628825,0.0015,Erdgas,2022-06-22,,
SEE937870315852,0.00075,Erdgas,2022-11-15,,
SEE971726065911,0.00075,Erdgas,2022-09-22,,
SEE927258172795,0.0015,Erdgas,2023-05-11,,
SEE947826024882,0.02,Erdgas,2022-12-22,,
SEE953405224857,0.00075,Erdgas,2023-01-10,,
SEE944959511562,0.0495,Erdgas,2022-12-28,49.984719,10.580657
SEE998843967843,0.0055,Erdgas,2022-11-24,,
SEE967197654792,0.0055,Erdgas,2022-12-01,,
SEE940508063834,0.022,Erdgas,2022-12-29,,
SEE928350703764,0.03,Erdgas,2009-09-25,,
SEE942579830711,0.00075,Erdgas,2022-12-14,,
SEE978415209731,0.05,Erdgas,2022-12-06,52.499523,13.365242
SEE943617492502,0.0072,Erdgas,2019-10-23,,
SEE926106291466,0.0047,Erdgas,2009-06-26,,
SEE900126626255,0.05,Erdgas,2022-12-20,48.409134,10.00606
SEE962359652883,0.0138,andere Gase,2023-01-09,,
SEE931918624487,0.0055,Erdgas,2023-02-23,,
SEE930549415907,0.0055,Erdgas,2022-12-21,,
SEE954595117639,0.00075,Erdgas,2023-01-27,,
SEE944393869434,0.05,Erdgas,2022-12-22,51.068396,7.021108
SEE914006017088,0.499,Erdgas,2022-12-01,48.541781,7.908311
SEE922761033045,0.022,Erdgas,2020-11-27,,
SEE938297593472,0.006,Erdgas,2022-12-19,,
SEE969757175013,0.04,Erdgas,2023-01-06,50.772581,12.863441
SEE969974253396,0.048,Erdgas,2022-12-27,52.984329,9.841822
SEE956146010819,0.01992,Erdgas,2022-11-23,,
SEE950931674453,0.0055,Erdgas,2004-10-05,,
SEE933245651655,0.004,Erdgas,2004-04-14,,
SEE962882689967,0.015,Erdgas,2017-12-08,,
SEE975702899781,0.03,Erdgas,2022-12-08,,
SEE929973826779,0.099,Erdgas,2023-02-01,50.213978,11.092929
SEE964700750682,0.00075,Erdgas,2023-04-25,,
SEE910259174332,0.05,Erdgas,2022-12-14,47.601356,7.656437
SEE930778326869,0.0055,Erdgas,2021-08-11,,
SEE937862186750,0.474,Erdgas,2024-04-04,48.55779,7.97797
SEE946275326769,0.00075,Erdgas,2022-04-25,,
SEE959285533508,0.022,Erdgas,2022-10-25,,
SEE956445886146,0.0055,Erdgas,2022-12-19,,
SEE937452715025,0.025,Mineralölprodukte,2013-05-02,,
SEE975092114365,0.00075,Erdgas,2023-03-06,,
SEE998984417467,0.0487999999999999,Erdgas,2023-01-11,53.061581,8.875322
SEE905588844841,16.2,Wärme,2013-01-28,49.988891,9.153506
SEE909379833625,0.05,Erdgas,2023-01-12,49.504476,10.952348
SEE907627749353,0.05,Erdgas,2023-01-10,51.763251,9.05544
SEE965373157501,0.00075,Erdgas,2022-09-29,,
SEE913993555139,0.05,Erdgas,2023-01-12,49.504488,10.952196
SEE983501477697,0.0047,Erdgas,2015-04-27,,
SEE997762139614,0.022,Erdgas,2022-12-14,,
SEE977694761275,0.022,Erdgas,2022-12-21,,
SEE923616598382,0.0054,andere Gase,2022-10-14,,
SEE934395335181,0.05,Erdgas,2023-01-17,51.194847,7.013737
SEE957730054905,0.00075,Erdgas,2022-12-21,,
SEE994453720465,0.0055,Erdgas,2022-12-22,,
SEE914121524140,0.00075,Erdgas,2022-02-01,,
SEE926687857952,0.00075,Erdgas,2019-03-06,,
SEE922819589319,0.0055,Erdgas,2015-05-13,,
SEE930927728087,0.1,Erdgas,2023-01-12,49.507007,11.428012
SEE995187456514,0.0055,Erdgas,2022-12-22,,
SEE963315333587,0.00075,Erdgas,2022-02-02,,
SEE920348560526,0.0008,Erdgas,2022-11-22,,
SEE961384051135,0.05,Erdgas,2022-12-19,49.905149,10.936944
SEE977790228368,0.00075,Erdgas,2021-09-13,,
SEE970573188576,0.01444,Erdgas,2022-12-19,,
SEE955344071677,0.02,Erdgas,2022-12-22,,
SEE946386291239,0.02,Erdgas,2022-12-05,,
SEE972861241710,0.03294,Erdgas,2023-01-18,53.741217,9.932167
SEE945705177049,0.05,Erdgas,2022-12-20,52.484005,13.124549
SEE919773081171,0.033,Erdgas,2023-01-11,49.937543,11.575288
SEE993417584273,0.04,Erdgas,2023-01-23,51.513035,14.023836
SEE949067558386,0.05,Erdgas,2022-12-22,52.410476,13.263956
SEE942724583943,0.0055,Erdgas,2022-12-08,,
SEE964017871087,0.05,Erdgas,2022-12-21,52.501937,13.388745
SEE975653116524,0.0192,Erdgas,2022-10-18,,
SEE953542692533,0.00075,Erdgas,2022-12-27,,
SEE981009601071,0.05,Erdgas,2022-12-22,52.086136,8.60905
SEE985865958805,0.0047,Erdgas,2008-03-25,,
SEE956887984837,0.05,Erdgas,2022-12-21,52.414349,13.304122
SEE937322990170,0.033,Erdgas,2023-03-01,51.803261,10.934563
SEE940183484405,0.001,Erdgas,2015-04-02,,
SEE931737411671,0.0054,andere Gase,2022-12-08,,
SEE949358507284,0.0054,andere Gase,2022-12-12,,
SEE959540277055,0.0053,Mineralölprodukte,2023-01-03,,
SEE931064594818,0.016,Erdgas,2023-02-15,,
SEE931214592886,0.00075,Erdgas,2022-06-24,,
SEE947618451780,0.009,Erdgas,2022-09-13,,
SEE968167784501,0.02,Erdgas,2023-01-10,,
SEE953559048927,0.00075,Erdgas,2022-10-12,,
SEE910898018028,0.0055,Erdgas,2022-12-21,,
SEE903422922564,0.00075,Erdgas,2023-01-16,,
SEE974787615828,0.071,Erdgas,2022-12-13,52.868926,9.706047
SEE942476690456,0.05,Erdgas,2022-12-15,51.001996,12.442238
SEE948019197949,0.0055,Erdgas,2014-06-12,,
SEE966077218451,0.07,Erdgas,2022-05-24,49.790775,9.946014
SEE922573520658,0.011,Erdgas,2012-11-14,,
SEE906623485715,0.0015,Erdgas,2023-01-03,,
SEE944849257693,0.00542,Erdgas,2022-11-22,,
SEE940739795375,0.0055,Erdgas,2009-11-17,,
SEE967977293944,0.0055,Mineralölprodukte,2002-06-29,,
SEE931208932964,0.0055,Erdgas,2009-11-17,,
SEE999311805551,0.006,Erdgas,2018-10-11,,
SEE941411668383,0.1,Erdgas,2022-12-22,49.977554,7.918751
SEE921994372303,0.021,Erdgas,2022-10-20,,
SEE900006375723,0.00075,Erdgas,2020-05-12,,
SEE974951432916,0.00075,Erdgas,2021-07-09,,
SEE961277999148,0.00075,Erdgas,2023-01-16,,
SEE976077539449,0.00075,Erdgas,2022-05-19,,
SEE907252445972,0.02,Erdgas,2022-12-21,,
SEE995329986725,0.36,Erdgas,2022-11-17,49.210757,12.628403
SEE913413959462,0.02,Erdgas,2023-01-01,,
SEE984197821634,0.0055,Erdgas,2012-12-06,,
SEE952419740216,0.0055,Erdgas,2023-01-12,,
SEE962654554936,0.00075,Erdgas,2021-05-01,,
SEE960607305567,0.0055,Erdgas,2023-01-12,,
SEE945739995862,0.021,Erdgas,2022-12-19,,
SEE955997047272,0.021,Erdgas,2022-12-19,,
SEE968593698861,0.012,Erdgas,2009-10-09,,
SEE914875702405,0.05,Erdgas,2022-11-01,52.498732,13.359996
SEE905930772358,0.0054,Erdgas,2023-02-14,,
SEE948404644690,0.256,Erdgas,2022-11-11,53.89928,10.679872
SEE961617648538,0.0054,Erdgas,2023-02-14,,
SEE971048100840,0.02,Erdgas,2022-12-30,,
SEE959965470833,0.00026,Erdgas,2020-06-09,,
SEE997327531990,0.05,Mineralölprodukte,2022-12-30,50.7997,6.94841
SEE951580802631,0.00075,Erdgas,2023-01-18,,
SEE956130473583,0.00075,Erdgas,2018-04-19,,
SEE999585742002,0.00075,Erdgas,2023-01-22,,
SEE947678603655,0.00075,Erdgas,2022-12-27,,
SEE972501805678,0.03,Erdgas,2022-09-16,,
SEE907671609559,0.0055,Erdgas,2022-10-06,,
SEE912210973695,0.0055,Erdgas,2023-01-19,,
SEE961691312059,0.02,Mineralölprodukte,2022-12-20,,
SEE907855044503,0.02,andere Gase,2022-12-21,,
SEE935661686266,0.02,Erdgas,2023-01-23,,
SEE910425629475,0.133,Erdgas,2022-12-29,48.063837,8.446066
SEE981610753886,0.05,Erdgas,2015-01-15,50.934843,10.695692
SEE960418832740,0.00075,Erdgas,2022-02-17,,
SEE923514212274,0.0055,Erdgas,2022-12-21,,
SEE911815991202,0.03,Erdgas,2023-01-19,,
SEE950232531738,0.047,Erdgas,2013-08-29,54.092478,13.086347
SEE968432338552,0.0487999999999999,Erdgas,2022-12-22,53.054146,10.88187
SEE982268043923,0.05,Erdgas,2013-12-10,51.133073,14.181984
SEE922037163643,0.05,Erdgas,2023-01-18,51.096961,6.902519
SEE940068490958,0.022,Erdgas,2022-11-29,,
SEE992724827387,0.0055,Mineralölprodukte,2006-08-01,,
SEE907684342177,0.018,Erdgas,2011-04-13,,
SEE998710600224,0.02,Erdgas,2022-12-23,,
SEE940719632041,0.02,Erdgas,2022-12-23,,
SEE916490921490,0.00075,Erdgas,2023-03-23,,
SEE957749859980,0.009,Erdgas,2022-11-22,,
SEE905070657263,0.05,Erdgas,2015-03-18,54.092478,13.086347
SEE973646160646,0.02,Erdgas,2023-01-18,,
SEE990248684967,0.02,Erdgas,2020-10-19,,
SEE971175771586,0.0487999999999999,Erdgas,2023-01-12,47.670498,9.177786
SEE980241266765,0.0197,Erdgas,2022-03-31,,
SEE991669715278,0.009,andere Gase,2022-10-28,,
SEE911289476939,0.408,Mineralölprodukte,2018-03-13,48.105218,9.789438
SEE900414298614,0.07406,Erdgas,2023-01-10,48.841285,10.842826
SEE981797807488,0.009,Erdgas,2023-06-05,,
SEE904977782412,0.05,Erdgas,2023-01-18,47.687014,9.444469
SEE908031127515,0.022,Erdgas,2023-01-10,,
SEE914676329207,0.0055,Mineralölprodukte,2022-12-19,,
SEE949622463506,0.016,Erdgas,2022-12-02,,
SEE934093073699,0.00075,Erdgas,2022-11-01,,
SEE912997151194,0.019922,Erdgas,2015-01-11,,
SEE966545740262,0.0055,Erdgas,2015-02-24,,
SEE918521337829,0.00075,Erdgas,2022-10-28,,
SEE969823811388,0.02,Erdgas,2021-10-13,,
SEE918009441970,0.009,Erdgas,2023-01-12,,
SEE905831267144,0.00597,Erdgas,2022-12-02,,
SEE993550214822,0.00075,Erdgas,2023-01-20,,
SEE956698651744,0.001,Erdgas,2020-07-28,,
SEE973444263761,0.00075,Erdgas,2022-04-12,,
SEE987069077122,0.04,Erdgas,2022-11-14,48.987757,8.491227
SEE917619344992,0.00075,Erdgas,2019-02-04,,
SEE914074416004,0.00075,Erdgas,2022-12-22,,
SEE966893942882,0.00075,Erdgas,2023-03-17,,
SEE935763646021,0.001,Erdgas,2016-01-01,,
SEE905497591102,0.00075,Erdgas,2023-01-11,,
SEE955519109501,0.0015,Erdgas,2023-06-15,,
SEE973901902257,0.0055,Erdgas,2023-01-12,,
SEE924658533119,0.00075,Erdgas,2023-03-16,,
SEE965025387744,0.015,Erdgas,2022-10-18,,
SEE979342037091,0.0055,Erdgas,2010-12-14,,
SEE989909962247,0.02,Erdgas,2022-09-24,,
SEE952509083667,0.016,Erdgas,2023-01-23,,
SEE931554587740,0.0174,Erdgas,2021-11-16,,
SEE994677969893,0.00075,Erdgas,2022-09-05,,
SEE932316169099,0.0055,andere Gase,2023-01-24,,
SEE994005657898,0.05,Erdgas,2012-01-01,49.531399,8.350163
SEE949197492536,0.0055,Erdgas,2022-12-01,,
SEE911084651494,0.0055,Erdgas,2011-12-08,,
SEE949604549730,0.0055,Erdgas,2011-12-08,,
SEE999827444046,0.033,Erdgas,2022-12-28,50.337531,8.533438
SEE974636713217,0.02,Erdgas,2023-01-17,,
SEE907031342379,0.00552,Erdgas,2020-05-28,,
SEE986612843764,0.05,andere Gase,2023-07-26,50.364873,8.148275
SEE956411396952,0.0055,Erdgas,2007-06-15,,
SEE912620231477,0.0055,Erdgas,2021-07-06,,
SEE900250974994,0.05,Erdgas,2023-01-25,52.418943,13.541268
SEE967779846676,0.0013,Erdgas,2023-01-19,,
SEE980306568094,0.001,Erdgas,2014-10-18,,
SEE921924926583,0.05,Erdgas,2023-01-25,52.418775,13.541746
SEE952573080685,0.0055,andere Gase,2022-12-09,,
SEE920342308247,0.0078,Erdgas,2021-12-21,,
SEE944642318553,0.02,Erdgas,2022-11-30,,
SEE982392861509,0.17,Erdgas,2023-01-17,50.293826,8.683481
SEE941807355873,0.00075,Erdgas,2022-11-16,,
SEE937354410127,0.049,Mineralölprodukte,2022-10-25,51.945519,8.00131
SEE921881260881,0.00075,Erdgas,2023-01-23,,
SEE907685578391,0.00075,Erdgas,2023-01-24,,
SEE985427363443,0.0055,Erdgas,2023-01-18,,
SEE922499206209,0.0015,Erdgas,2023-05-05,,
SEE922686027396,0.008,Erdgas,2022-10-11,,
SEE963773895696,0.36,Erdgas,2024-03-01,51.005233,10.446618
SEE992982696497,0.0191,Mineralölprodukte,2016-01-01,,
SEE983726373873,0.0007099999999999,Erdgas,2023-01-11,,
SEE975253247291,0.007,andere Gase,2014-12-12,,
SEE978103334059,0.4,Erdgas,2024-03-01,51.005233,10.446618
SEE912980620393,0.0047,Erdgas,2022-11-24,,
SEE974358009537,0.00075,Erdgas,2019-10-30,,
SEE958093020033,0.064,Erdgas,2016-04-01,47.983372,10.189362
SEE999845322852,0.011,Erdgas,2022-10-27,,
SEE997447048026,0.01992,Erdgas,2022-12-07,,
SEE916419340449,0.000705,Erdgas,2023-03-30,,
SEE941069409758,0.006,Mineralölprodukte,2023-06-21,,
SEE995497507210,0.00542,Erdgas,2022-12-23,,
SEE928347173792,0.02,Erdgas,2023-01-12,,
SEE975701947841,0.00075,Erdgas,2023-01-03,,
SEE997615300505,2.59,Mineralölprodukte,2022-11-30,49.80073,9.923883
SEE997825114817,0.00075,Erdgas,2022-12-27,,
SEE987931060306,0.02,Erdgas,2023-01-04,,
SEE903520676932,0.00075,Erdgas,2023-01-27,,
SEE941430228872,0.0015,Erdgas,2022-08-13,,
SEE998012923670,0.00075,Erdgas,2021-07-29,,
SEE977640983492,0.0055,Erdgas,2024-04-02,,
SEE956971141948,0.00075,Erdgas,2023-03-02,,
SEE957037710641,0.00075,Erdgas,2022-09-14,,
SEE977373239279,0.00075,Erdgas,2020-03-09,,
SEE932853096384,0.05,Erdgas,2023-01-26,47.826673,10.025669
SEE907383865144,0.0007,Erdgas,2022-08-03,,
SEE934935917891,0.0055,andere Gase,2023-01-23,,
SEE951432396288,0.252,Erdgas,2012-12-21,49.139617,9.073053
SEE937097100422,0.0011,Erdgas,2022-10-24,,
SEE918673267036,0.02,Erdgas,2019-05-14,,
SEE924739276942,0.0055,Erdgas,2023-01-19,,
SEE959910012408,1.3,Mineralölprodukte,2022-07-01,48.494932,9.189632
SEE974141040402,0.14,Erdgas,2022-12-22,48.308649,11.654861
SEE961607802032,0.8,Mineralölprodukte,2023-01-30,48.492777,9.138361
SEE968460525689,0.00524,Erdgas,2014-04-29,,
SEE936567828927,0.112,Erdgas,2016-06-28,49.292877,8.700732
SEE901187423470,0.0047,Erdgas,2021-09-01,,
SEE965934713337,0.016,Erdgas,2013-06-05,,
SEE977464565324,0.006,Erdgas,2022-06-27,,
SEE913808097137,0.015,Erdgas,2013-12-20,,
SEE916594647197,0.007,Mineralölprodukte,2018-01-15,,
SEE945144797259,0.00075,Erdgas,2021-07-28,,
SEE930182201318,0.00075,Erdgas,2023-01-16,,
SEE937573965316,0.0053,Mineralölprodukte,2023-01-30,,
SEE938154022404,0.05,Erdgas,2023-01-13,49.748343,8.104289
SEE921348743025,0.00075,Erdgas,2023-01-05,,
SEE921850270248,0.02,andere Gase,2015-12-18,,
SEE942991566670,0.0007,Erdgas,2023-01-18,,
SEE983612866274,0.0055,Erdgas,2023-01-10,,
SEE943327354503,0.00075,Erdgas,2023-03-07,,
SEE926300956659,0.1,Erdgas,2023-01-17,50.283993,9.356951
