bus_id,carrier,n_units,is_aggregated,p_nom_mw,component
5956,battery,0,True,0.017083333333333332,storage
5966,battery,0,True,0.025846153846153845,storage
5968,battery,0,True,0.025846153846153845,storage
5969,battery,0,True,0.025846153846153845,storage
6022,battery,0,True,1.16,storage
6038,battery,0,True,0.025846153846153845,storage
6039,battery,0,True,0.025846153846153845,storage
6051,battery,0,True,0.025846153846153845,storage
6085,battery,1,True,10.0,storage
6109,battery,0,True,0.025846153846153845,storage
6125,battery,1,True,0.76,storage
6155,battery,1,True,0.18727272727272729,storage
6156,battery,1,True,0.18727272727272729,storage
6157,battery,0,True,0.516,storage
6158,battery,0,True,0.18727272727272729,storage
6160,battery,0,True,0.01,storage
6181,battery,0,True,0.732608695652174,storage
6186,battery,1,True,0.54,storage
6192,battery,1,True,1.7,storage
6298,battery,0,True,0.0125,storage
6354,battery,1,True,4.6000000000000005,storage
6368,battery,0,True,0.5815789473684211,storage
6370,battery,0,True,0.5815789473684211,storage
6390,battery,0,True,0.009696969696969697,storage
6491,battery,0,True,0.1337142857142857,storage
6527,battery,0,True,0.54,storage
6544,battery,0,True,0.18727272727272729,storage
6548,battery,0,True,0.18727272727272729,storage
6555,battery,1,True,0.18333333333333335,storage
6583,battery,0,True,0.01,storage
6647,battery,1,True,0.042,storage
6754,battery,1,True,1.7,storage
7096,battery,0,True,0.2636363636363636,storage
7103,battery,0,True,0.2636363636363636,storage
7164,battery,1,True,3.4066666666666667,storage
7172,battery,0,True,0.011538461538461537,storage
7173,battery,0,True,0.011538461538461537,storage
7174,battery,0,True,0.011538461538461537,storage
7227,battery,1,True,0.1,storage
7259,battery,1,True,0.15,storage
7260,battery,0,True,0.15,storage
7261,battery,0,True,0.15,storage
7262,battery,0,True,0.15,storage
7265,battery,0,True,0.15,storage
7358,battery,1,True,0.519090909090909,storage
7363,battery,1,True,0.519090909090909,storage
7585,battery,1,True,0.031,storage
7589,battery,2,True,0.3152380952380952,storage
7590,battery,1,True,0.1952380952380952,storage
7597,battery,1,True,0.1952380952380952,storage
7601,battery,1,True,0.1952380952380952,storage
7610,battery,0,True,0.25,storage
7644,battery,1,True,6.05,storage
7666,battery,1,True,0.075,storage
7712,battery,1,True,0.025,storage
7766,battery,1,True,0.9103333333333333,storage
7793,battery,1,True,0.009090909090909092,storage
