line_id,bus0,bus1,length,s_nom,v_nom,cables,bus0_x,bus0_y,bus1_x,bus1_y
32503,36449,25078,8.149071212042855,520,110,6,14.34825505263964,51.53485047526664,14.2685146,51.5605498
32577,34738,39485,2.934311957757472,520,110,6,9.908850396108344,53.48804857010377,9.944722212603624,53.48952745051389
32933,38176,38794,0.2408183387722999,280,110,3,12.918715724944764,50.8563257146084,12.9210848,50.8578922
32937,38818,39485,0.3131871526667005,280,110,3,9.948937308958769,53.488245474741824,9.944722212603624,53.48952745051389
32939,36202,36351,0.3669046293403056,280,110,3,13.470082986381115,52.50906124064424,13.4749223607278,52.50757399447819
32944,38840,39178,0.5547732303944656,280,110,3,12.24029679075353,51.64588222106179,12.240491242228444,51.640894491843234
32945,38855,39825,0.5932094795271552,280,110,3,11.71470625,51.58771505,11.707685179328408,51.59078625012048
32960,38839,40043,1.3762925126706116,280,110,3,9.15945814715132,47.663508906457984,9.1611038163495,47.67583647415143
32963,36274,36425,1.500254390935116,280,110,3,11.594349912944995,48.18907804756725,11.602478380646184,48.20143432691376
32970,38085,37874,1.8696576459737135,280,110,3,12.9496192,50.84685985000001,12.938213449885222,50.8620543386056
32999,36383,39895,2.7924676989141384,280,110,3,11.63809584748095,51.65499431826276,11.677716236979345,51.64985480622024
33475,35800,39486,1.7871532661758693,520.0,110,3,7.315599095420151,51.445497115425226,7.324040951698817,51.43274791085052
33486,38683,1989,5.3014541779224835,520.0,110,3,7.02802640282749,50.97958257103487,7.016449700000001,51.022175700000005
33498,37251,37228,10.144519952748967,260.0,110,6,7.025521344154438,49.299133339663534,7.144565244089455,49.33464218242332
33868,38233,38234,0.7413242929721047,560.0,110,6,11.579404506034193,50.8947386763783,11.585089948989785,50.894117880945245
34019,13909,38727,0.8668920780494825,1040.0,110,3,13.2679686,50.9336722,13.257350655898689,50.93010090034698
34235,36449,27199,8.539225955859866,520.0,110,6,14.34825505263964,51.53485047526664,14.3014087,51.5200977
3555,39240,39239,0.29665035544764734,520,220,3,13.70998661477319,52.541410686318194,13.707028804050216,52.54032503768827
4178,38539,34964,0.5727400348394812,520,220,3,6.711960470071324,51.5283135820712,6.715197472199203,51.52680805339451
4357,39240,39239,0.22597920602977972,520,220,3,13.70998661477319,52.541410686318194,13.707028804050216,52.54032503768827
5374,8610,7778,6.882875737761524,520,220,3,6.498837300000001,49.734815000000005,6.5771198,49.770576600000005
6122,39138,10007,6.029392634333849,520,220,3,9.882236528721029,51.51543259723413,9.8472818,51.47242060000001
6981,36842,12250,1.5573104593560265,520,220,3,6.211020409485065,49.95862577316412,6.1908319,49.955158700000005
7004,11803,11807,2.0915554392217524,520,220,3,13.0525449,48.2698933,13.081244900000002,48.25837730000001
7920,38682,38030,1.1171500925509785,520,220,3,8.563087100000002,49.52853630000001,8.566855442106691,49.52382573348911
8713,36664,36892,0.26942324379798577,520,220,3,6.755523890259712,49.36487185175777,6.749708533134513,49.36517124402397
12566,2233,5042,3.356294186399268,520,220,3,6.617035100000001,51.0545491,6.658057500000001,51.0394834
13039,2833,38723,18.542871727633564,520,220,3,7.1890594000000005,51.3762059,7.431061569096977,51.42821345181845
13602,2833,38723,18.542871727633564,520,220,3,7.1890594000000005,51.3762059,7.431061569096977,51.42821345181845
14350,38539,34964,0.5727400348394812,520,220,3,6.711960470071324,51.5283135820712,6.715197472199203,51.52680805339451
15612,8610,7778,6.882875737761524,520,220,3,6.498837300000001,49.734815000000005,6.5771198,49.770576600000005
16274,39138,10007,6.029392634333849,520,220,3,9.882236528721029,51.51543259723413,9.8472818,51.47242060000001
16837,11803,11807,2.0915554392217524,520,220,3,13.0525449,48.2698933,13.081244900000002,48.25837730000001
17099,36842,12250,1.5573104593560265,520,220,3,6.211020409485065,49.95862577316412,6.1908319,49.955158700000005
18149,36664,36892,0.26942324379798577,520,220,3,6.755523890259712,49.36487185175777,6.749708533134513,49.36517124402397
18195,38682,38030,1.1171500925509785,520,220,3,8.563087100000002,49.52853630000001,8.566855442106691,49.52382573348911
23811,2233,5042,3.356294186399268,1560,220,9,6.617035100000001,51.0545491,6.658057500000001,51.0394834
24719,39472,23260,0.19156167650888384,520,220,3,8.052012197053083,53.33307136740971,8.050318,53.334097
29672,39545,38872,1.053594398791924,550,220,3,13.681521241679093,54.14594761795716,13.685367373727424,54.1388085028678
29694,39561,39545,0.9768432770601225,550,220,3,13.668809789184424,54.15032914396634,13.681521241679093,54.14594761795716
29946,6943,39739,6.617981644455549,1560,220,9,8.0440017,50.7872169,8.097352478512319,50.8220282129881
