carrier,bus,gen_id,annual_dp_up_MWh,annual_dp_dn_MWh
biogas,37038,14394,0.0,-0.0
biogas,37043,14397,0.0,-0.0
biogas,37051,14403,0.0,-0.0
biogas,37055,14406,0.0,-0.0
biogas,37058,14409,0.0,-0.0
biogas,37064,14411,0.0,-0.0
biogas,37068,14414,0.0,-0.0
biogas,37074,14417,0.0,-0.0
biogas,37075,14420,0.0,-0.0
biogas,37077,14422,0.0,-0.0
biogas,37079,14426,0.0,-0.0
biogas,37083,14429,0.0,-0.0
biogas,37085,14432,0.0,-0.0
biogas,37086,14437,0.0,-0.0
biogas,37087,14441,0.0,-0.0
biogas,37091,14444,0.0,-0.0
biogas,37095,14448,0.0,-0.0
biogas,37096,14451,0.0,-0.0
biogas,37099,14455,0.0,-0.0
biogas,37104,14458,0.0,-0.0
biogas,37108,14463,0.0,-0.0
biogas,37112,14465,0.0,-0.0
biogas,37113,14469,0.0,-0.0
biogas,37115,14474,0.0,-0.0
biogas,37118,14478,0.0,-0.0
biogas,37119,14481,0.0,-0.0
biogas,37120,14485,0.0,-0.0
biogas,37129,14492,0.0,-0.0
biogas,37130,14495,0.0,-0.0
biogas,37133,14499,0.0,-0.0
biogas,37140,14505,0.0,-0.0
biogas,37141,14508,0.0,-0.0
biogas,37143,14514,0.0,-0.0
biogas,37146,14517,0.0,-0.0
biogas,37147,14519,0.0,-0.0
biogas,37148,14526,0.0,-0.0
biogas,37150,14529,0.0,-0.0
biogas,37153,14532,0.0,-0.0
biogas,37155,14537,0.0,-0.0
biogas,37156,14541,0.0,-0.0
biogas,37157,14546,0.0,-0.0
biogas,37161,14552,0.0,-0.0
biogas,37164,14555,0.0,-0.0
biogas,37166,14559,0.0,-0.0
biogas,37172,14565,0.0,-0.0
biogas,37173,14567,0.0,-0.0
biogas,37174,14570,0.0,-0.0
biogas,37176,14575,0.0,-0.0
biogas,37178,14580,0.0,-0.0
biogas,37179,14583,0.0,-0.0
biogas,37182,14586,0.0,-0.0
biogas,37185,14590,0.0,-0.0
biogas,37188,14596,0.0,-0.0
biogas,37190,14599,0.0,-0.0
biogas,37191,14602,0.0,-0.0
biogas,37194,14606,0.0,-0.0
biogas,37195,14608,0.0,-0.0
biogas,37200,14612,0.0,-0.0
biogas,37203,14614,0.0,-0.0
biogas,37204,14617,0.0,-0.0
biogas,37206,14619,0.0,-0.0
biogas,37209,14622,0.0,-0.0
biogas,37210,14625,0.0,-0.0
biogas,37212,14628,0.0,-0.0
biogas,37213,14631,0.0,-0.0
biogas,37214,14635,0.0,-0.0
biogas,37218,14642,0.0,-0.0
biogas,37220,14645,0.0,-0.0
biogas,37223,14648,0.0,-0.0
biogas,37224,14652,0.0,-0.0
biogas,37225,14654,0.0,-0.0
biogas,37226,14657,0.0,-0.0
biogas,37228,14659,0.0,-0.0
biogas,37231,14665,0.0,-0.0
biogas,37232,14668,0.0,-0.0
biogas,37233,14670,0.0,-0.0
biogas,37234,14672,0.0,-0.0
biogas,37235,14675,0.0,-0.0
biogas,37236,14678,0.0,-0.0
biogas,37239,14681,0.0,-0.0
biogas,37242,14684,0.0,-0.0
biogas,37243,14688,0.0,-0.0
biogas,37246,14692,0.0,-0.0
biogas,37247,14696,0.0,-0.0
biogas,37248,14701,0.0,-0.0
biogas,37250,14706,0.0,-0.0
biogas,37252,14710,0.0,-0.0
biogas,37258,14714,0.0,-0.0
biogas,37266,14719,0.0,-0.0
biogas,37268,14724,0.0,-0.0
biogas,37270,14727,0.0,-0.0
biogas,37271,14731,0.0,-0.0
biogas,37275,14738,0.0,-0.0
biogas,37277,14741,0.0,-0.0
biogas,37278,14744,0.0,-0.0
biogas,37280,14748,0.0,-0.0
biogas,37285,14754,0.0,-0.0
biogas,37289,14758,0.0,-0.0
biogas,37290,14763,0.0,-0.0
biogas,37292,14769,0.0,-0.0
biogas,37293,14771,0.0,-0.0
biogas,37301,14777,0.0,-0.0
biogas,37302,14781,0.0,-0.0
biogas,37304,14785,0.0,-0.0
biogas,37305,14789,0.0,-0.0
biogas,37306,14793,0.0,-0.0
biogas,37311,14799,0.0,-0.0
biogas,37314,14802,0.0,-0.0
biogas,37316,14805,0.0,-0.0
biogas,37318,14808,0.0,-0.0
biogas,37319,14813,0.0,-0.0
biogas,37321,14817,0.0,-0.0
biogas,37323,14820,0.0,-0.0
biogas,37327,14823,0.0,-0.0
biogas,37329,14826,5.8704166,-0.0
biogas,37332,14831,4.1942143,-0.0
biogas,37333,14835,0.0,-0.0
biogas,37334,14838,0.0,-0.0
biogas,37337,14841,0.0,-0.0
biogas,37338,14844,0.0,-0.0
biogas,37340,14847,0.0,-0.0
biogas,37341,14850,0.0,-0.0
biogas,37346,14855,0.0,-0.0
biogas,37347,14857,0.0,-0.0
biogas,37349,14859,0.0,-0.0
biogas,37350,14863,0.0,-0.0
biogas,37351,14865,0.0,-0.0
biogas,37358,14871,0.0,-0.0
biogas,37364,14874,0.0,-0.0
biogas,37368,14877,0.0,-0.0
biogas,37369,14879,0.0,-0.0
biogas,37370,14881,0.0,-0.0
biogas,37373,14884,0.0,-0.0
biogas,37379,14889,0.0,-0.0
biogas,37383,14898,0.0,-0.0
biogas,37384,14902,0.0,-0.0
biogas,37386,14906,0.0,-0.0
biogas,37387,14909,0.0,-0.0
biogas,37391,14913,0.0,-0.0
biogas,37392,14917,0.0,-0.0
biogas,37393,14921,0.0,-0.0
biogas,37394,14924,0.0,-0.0
biogas,37395,14927,0.0,-0.0
biogas,37397,14929,0.0,161.38435
biogas,37398,14934,0.0,-0.0
biogas,37404,14939,0.0,-0.0
biogas,37409,14942,0.0,-0.0
biogas,37412,14945,0.0,-0.0
biogas,37413,14948,0.0,-0.0
biogas,37415,14953,0.0,-0.0
biogas,37416,14955,0.0,-0.0
biogas,37417,14957,0.0,-0.0
biogas,37420,14961,0.0,-0.0
biogas,37422,14965,0.0,-0.0
biogas,37426,14971,0.0,-0.0
biogas,37430,14974,0.0,-0.0
biogas,37437,14977,0.0,-0.0
biogas,37439,14980,0.0,-0.0
biogas,37446,14986,0.0,-0.0
biogas,37447,14991,0.0,-0.0
biogas,37451,14993,0.0,-0.0
biogas,37452,14996,0.0,-0.0
biogas,37459,15000,0.0,-0.0
biogas,37460,15003,0.0,-0.0
biogas,37461,15008,0.0,-0.0
biogas,37463,15012,0.0,-0.0
biogas,37469,15015,0.0,-0.0
biogas,37471,15017,0.0,-0.0
biogas,37474,15020,0.0,-0.0
biogas,37480,15022,0.0,-0.0
biogas,37484,15026,0.0,564.4239
biogas,37488,15030,0.0,-0.0
biogas,37493,15036,0.0,-0.0
biogas,37496,15040,0.0,-0.0
biogas,37497,15043,0.0,-0.0
biogas,37498,15046,0.0,-0.0
biogas,37499,15049,0.0,-0.0
biogas,37500,15052,0.0,-0.0
biogas,37501,15057,0.0,-0.0
biogas,37503,15062,0.0,-0.0
biogas,37507,15064,0.0,-0.0
biogas,37510,15069,0.0,-0.0
biogas,37512,15071,0.0,-0.0
biogas,37513,15075,0.0,-0.0
biogas,37514,15078,0.0,-0.0
biogas,37515,15081,0.0,-0.0
biogas,37522,15086,0.0,-0.0
biogas,37528,15093,0.0,-0.0
biogas,37532,15097,0.0,-0.0
biogas,37536,15101,0.0,-0.0
biogas,37538,15105,0.0,-0.0
biogas,37539,15107,0.0,-0.0
biogas,37545,15112,0.0,-0.0
biogas,37547,15115,0.0,-0.0
biogas,37548,15117,0.0,-0.0
biogas,37549,15124,0.0,-0.0
biogas,37550,15127,0.0,-0.0
biogas,37552,15129,0.0,-0.0
biogas,37553,15133,0.0,-0.0
biogas,37555,15137,0.0,-0.0
biogas,37557,15143,0.0,-0.0
biogas,37564,15148,0.0,-0.0
biogas,37572,15155,0.0,-0.0
biogas,37575,15159,0.0,-0.0
biogas,37577,15162,0.0,-0.0
biogas,37578,15165,0.0,-0.0
biogas,37579,15168,42.587105,-0.0
biogas,37581,15172,0.0,-0.0
biogas,37585,15174,0.0,-0.0
biogas,37586,15177,0.0,-0.0
biogas,37590,15183,0.0,-0.0
biogas,37593,15186,0.0,-0.0
biogas,37595,15188,0.0,-0.0
biogas,37597,15192,0.0,-0.0
biogas,37598,15194,0.0,-0.0
biogas,37599,15198,0.0,-0.0
biogas,37605,15203,0.0,-0.0
biogas,37606,15208,0.0,-0.0
biogas,37619,15211,0.0,-0.0
biogas,37622,15213,0.0,-0.0
biogas,37623,15215,0.0,-0.0
biogas,37624,15217,0.0,-0.0
biogas,37626,15221,0.0,-0.0
biogas,37628,15224,0.0,-0.0
biogas,37630,15228,0.0,-0.0
biogas,37631,15231,0.0,-0.0
biogas,37634,15234,0.0,-0.0
biogas,37641,15237,0.0,-0.0
biogas,37642,15240,0.0,-0.0
biogas,37650,15243,0.0,-0.0
biogas,37654,15247,0.0,-0.0
biogas,37655,15251,0.0,-0.0
biogas,37657,15254,0.0,-0.0
biogas,37658,15257,0.0,-0.0
biogas,37661,15260,0.0,-0.0
biogas,37662,15264,0.0,-0.0
biogas,37664,15267,0.0,-0.0
biogas,37671,15272,0.0,-0.0
biogas,37674,15275,0.0,-0.0
biogas,37675,15280,0.0,-0.0
biogas,37676,15283,0.0,-0.0
biogas,37677,15287,0.0,-0.0
biogas,37680,15289,0.0,-0.0
biogas,37684,15293,0.0,-0.0
biogas,37687,15303,0.0,-0.0
biogas,37689,15305,0.0,-0.0
biogas,37692,15309,0.0,-0.0
biogas,37696,15313,0.0,-0.0
biogas,37697,15319,0.0,-0.0
biogas,37701,15329,0.0,-0.0
biogas,37703,15334,0.0,-0.0
biogas,37706,15340,0.0,-0.0
biogas,37708,15342,0.0,-0.0
biogas,37709,15345,0.0,-0.0
biogas,37711,15349,0.0,-0.0
biogas,37716,15352,0.0,-0.0
biogas,37717,15355,0.0,-0.0
biogas,37721,15358,0.0,-0.0
biogas,37724,15364,0.0,-0.0
biogas,37725,15368,0.0,-0.0
biogas,37730,15374,0.0,-0.0
biogas,37732,15377,0.0,-0.0
biogas,37733,15380,0.0,-0.0
biogas,37734,15384,0.0,-0.0
biogas,37735,15387,0.0,-0.0
biogas,37740,15390,0.0,-0.0
biogas,37741,15393,0.0,-0.0
biogas,37743,15396,0.0,-0.0
biogas,37746,15398,0.0,-0.0
biogas,37747,15403,0.0,-0.0
biogas,37748,15406,0.0,-0.0
biogas,37756,15411,0.0,-0.0
biogas,37757,15413,0.0,-0.0
biogas,37761,15416,0.0,-0.0
biogas,37762,15419,0.0,-0.0
biogas,37765,15424,0.0,-0.0
biogas,37766,15427,0.0,-0.0
biogas,37767,15429,0.0,-0.0
biogas,37772,15432,0.0,-0.0
biogas,37774,15435,0.0,-0.0
biogas,37775,15437,0.0,-0.0
biogas,37779,15440,0.0,-0.0
biogas,37780,15446,0.0,-0.0
biogas,37781,15450,0.0,-0.0
biogas,37784,15453,0.0,-0.0
biogas,37790,15455,0.0,-0.0
biogas,37793,15459,0.0,-0.0
biogas,37795,15464,0.0,-0.0
biogas,37796,15468,0.0,-0.0
biogas,37800,15474,0.0,-0.0
biogas,37801,15478,0.0,-0.0
biogas,37802,15481,0.0,-0.0
biogas,37806,15483,0.0,-0.0
biogas,37809,15490,0.0,-0.0
biogas,37811,15495,0.0,-0.0
biogas,37813,15499,0.0,-0.0
biogas,37816,15503,0.0,-0.0
biogas,37825,15512,0.0,-0.0
biogas,37831,15515,0.0,-0.0
biogas,37832,15520,0.0,-0.0
biogas,37840,15533,0.0,-0.0
biogas,37846,15538,0.0,-0.0
biogas,37848,15542,0.0,-0.0
biogas,37850,15546,0.0,-0.0
biogas,37851,15550,0.0,-0.0
biogas,37852,15552,0.0,-0.0
biogas,37856,15554,0.0,-0.0
biogas,37862,15562,0.0,-0.0
biogas,37869,15566,0.0,-0.0
biogas,37870,15570,0.0,-0.0
biogas,37871,15573,0.0,-0.0
biogas,37883,15585,0.0,-0.0
biogas,37887,15590,0.0,-0.0
biogas,37889,15594,0.0,-0.0
biogas,37895,15602,0.0,-0.0
biogas,37899,15608,0.0,-0.0
biogas,37902,15611,0.0,-0.0
biogas,37907,15613,0.0,-0.0
biogas,37908,15617,0.0,-0.0
biogas,37909,15619,0.0,-0.0
biogas,37912,15623,0.0,-0.0
biogas,37915,15631,0.0,-0.0
biogas,37920,15636,0.0,-0.0
biogas,37923,15639,0.0,-0.0
biogas,37925,15643,0.0,-0.0
biogas,37928,15646,0.0,-0.0
biogas,37933,15649,0.0,-0.0
biogas,37937,15652,0.0,-0.0
biogas,37940,15656,0.0,-0.0
biogas,37943,15660,0.0,-0.0
biogas,37945,15663,0.0,-0.0
biogas,37949,15666,0.0,-0.0
biogas,37954,15669,0.0,-0.0
biogas,37955,15671,0.0,-0.0
biogas,37956,15677,0.0,-0.0
biogas,37957,15680,0.0,-0.0
biogas,37962,15684,0.0,-0.0
biogas,37968,15687,0.0,-0.0
biogas,37973,15693,0.0,-0.0
biogas,37975,15698,0.0,-0.0
biogas,37980,15701,0.0,-0.0
biogas,37981,15705,0.0,-0.0
biogas,37986,15707,0.0,-0.0
biogas,37987,15711,0.0,-0.0
biogas,37988,15715,0.0,-0.0
biogas,37991,15718,0.0,-0.0
biogas,37993,15721,0.0,-0.0
biogas,37996,15724,0.0,-0.0
biogas,37998,15727,0.0,-0.0
biogas,38002,15733,0.0,-0.0
biogas,38006,15736,0.0,-0.0
biogas,38008,15740,0.0,-0.0
biogas,38012,15745,0.0,-0.0
biogas,38013,15747,0.0,-0.0
biogas,38014,15750,0.0,-0.0
biogas,38015,15753,0.0,-0.0
biogas,38020,15759,0.0,-0.0
biogas,38021,15763,0.0,-0.0
biogas,38023,15769,0.0,-0.0
biogas,38025,15772,0.0,-0.0
biogas,38027,15779,0.0,-0.0
biogas,38031,15782,0.0,-0.0
biogas,38035,15785,0.0,-0.0
biogas,38037,15789,0.0,-0.0
biogas,38038,15792,0.0,-0.0
biogas,38039,15795,0.0,-0.0
biogas,38044,15799,0.0,-0.0
biogas,38047,15801,0.0,-0.0
biogas,38049,15805,0.0,-0.0
biogas,38050,15809,0.0,-0.0
biogas,38051,15813,0.0,-0.0
biogas,38054,15816,0.0,-0.0
biogas,38058,15819,0.0,-0.0
biogas,38059,15823,0.0,-0.0
biogas,38060,15828,0.0,-0.0
biogas,38061,15831,0.0,-0.0
biogas,38063,15834,0.0,-0.0
biogas,38066,15838,0.0,-0.0
biogas,38068,15842,0.0,-0.0
biogas,38070,15845,0.0,-0.0
biogas,38076,15854,0.0,-0.0
biogas,38077,15857,0.0,-0.0
biogas,38082,15860,0.0,-0.0
biogas,38084,15863,0.0,-0.0
biogas,38085,15867,0.0,-0.0
biogas,38086,15870,0.0,-0.0
biogas,38087,15872,0.0,-0.0
biogas,38089,15877,0.0,-0.0
biogas,38102,15880,0.0,-0.0
biogas,38103,15885,0.0,-0.0
biogas,38105,15889,0.0,-0.0
biogas,38106,15892,0.0,-0.0
biogas,38107,15896,0.0,-0.0
biogas,38109,15898,0.0,-0.0
biogas,38114,15905,0.0,-0.0
biogas,38115,15909,0.0,-0.0
biogas,38120,15912,0.0,-0.0
biogas,38122,15914,0.0,-0.0
biogas,38124,15920,0.0,-0.0
biogas,38125,15923,0.0,-0.0
biogas,38131,15927,0.0,-0.0
biogas,38143,15939,0.0,-0.0
biogas,38144,15942,0.0,-0.0
biogas,38147,15945,0.0,-0.0
biogas,38148,15950,0.0,-0.0
biogas,38149,15953,0.0,-0.0
biogas,38152,15957,0.0,-0.0
biogas,38153,15960,0.0,-0.0
biogas,38154,15964,0.0,-0.0
biogas,38157,15968,0.0,-0.0
biogas,38159,15971,0.0,-0.0
biogas,38160,15976,0.0,-0.0
biogas,38161,15980,0.0,-0.0
biogas,38163,15983,0.0,-0.0
biogas,38164,15986,0.0,-0.0
biogas,38172,15989,0.0,-0.0
biogas,38173,15991,0.0,-0.0
biogas,38174,15993,0.0,-0.0
biogas,38175,15995,0.0,-0.0
biogas,38179,16002,0.0,-0.0
biogas,38180,16006,0.0,-0.0
biogas,38186,16010,0.0,-0.0
biogas,38190,16015,0.0,-0.0
biogas,38198,16020,0.0,-0.0
biogas,38199,16023,0.0,-0.0
biogas,38201,16028,0.0,-0.0
biogas,38202,16031,0.0,-0.0
biogas,38203,16034,0.0,-0.0
biogas,38205,16043,0.0,-0.0
biogas,38206,16046,0.0,-0.0
biogas,38209,16050,0.0,-0.0
biogas,38212,16054,0.0,-0.0
biogas,38213,16057,0.0,-0.0
biogas,38214,16059,0.0,-0.0
biogas,38215,16062,0.0,-0.0
biogas,38216,16066,0.0,-0.0
biogas,38218,16070,0.0,-0.0
biogas,38220,16074,0.0,-0.0
biogas,38221,16077,0.0,-0.0
biogas,38222,16080,0.0,-0.0
biogas,38225,16092,0.0,-0.0
biogas,38227,16099,0.0,-0.0
biogas,38228,16104,0.0,-0.0
biogas,38229,16107,0.0,-0.0
biogas,38231,16112,0.0,-0.0
biogas,38232,16115,0.0,-0.0
biogas,38233,16117,0.0,-0.0
biogas,38235,16119,0.0,-0.0
biogas,38236,16122,0.0,-0.0
biogas,38238,16127,0.0,-0.0
biogas,38242,16133,0.0,-0.0
biogas,38243,16136,0.0,-0.0
biogas,38245,16139,0.0,-0.0
biogas,38247,16142,0.0,-0.0
biogas,38252,16146,0.0,-0.0
biogas,38257,16151,0.0,-0.0
biogas,38262,16156,0.0,-0.0
biogas,38274,16160,0.0,-0.0
biogas,38276,16162,0.0,-0.0
biogas,38277,16164,0.0,-0.0
biogas,38279,16166,0.0,-0.0
biogas,38280,16170,0.0,-0.0
biogas,38284,16175,0.0,-0.0
biogas,38286,16179,0.0,-0.0
biogas,38287,16183,0.0,-0.0
biogas,38300,16187,0.0,-0.0
biogas,38301,16189,0.0,-0.0
biogas,38303,16193,0.0,-0.0
biogas,38304,16195,0.0,-0.0
biogas,38308,16201,0.0,-0.0
biogas,38309,16204,0.0,-0.0
biogas,38311,16209,0.0,-0.0
biogas,38312,16213,0.0,-0.0
biogas,38313,16215,0.0,-0.0
biogas,38316,16219,0.0,-0.0
biogas,38319,16223,0.0,-0.0
biogas,38324,16226,0.0,-0.0
biogas,38334,16229,0.0,53.328644
biogas,38335,16233,0.0,-0.0
biogas,38342,16239,0.0,-0.0
biogas,38343,16241,0.0,-0.0
biogas,38344,16245,0.0,-0.0
biogas,38345,16247,0.0,-0.0
biogas,38346,16250,0.0,-0.0
biogas,38354,16255,0.0,-0.0
biogas,38357,16259,0.0,-0.0
biogas,38360,16264,0.0,-0.0
biogas,38362,16266,0.0,-0.0
biogas,38363,16270,0.0,-0.0
biogas,38367,16274,0.0,-0.0
biogas,38368,16277,0.0,-0.0
biogas,38371,16282,0.0,-0.0
biogas,38373,16288,0.0,-0.0
biogas,38374,16291,0.0,-0.0
biogas,38376,16294,0.0,-0.0
biogas,38377,16298,0.0,-0.0
biogas,38390,16300,0.0,-0.0
biogas,38396,16305,0.0,-0.0
biogas,38399,16308,0.0,-0.0
biogas,38400,16311,0.0,-0.0
biogas,38401,16316,0.0,-0.0
biogas,38403,16318,0.0,-0.0
biogas,38404,16322,0.0,-0.0
biogas,38407,16324,0.0,-0.0
biogas,38411,16327,0.0,-0.0
biogas,38420,16336,0.0,-0.0
biogas,38425,16339,0.0,-0.0
biogas,38438,16342,0.0,-0.0
biogas,38441,16350,0.0,-0.0
biogas,38442,16354,0.0,-0.0
biogas,38451,16358,0.0,-0.0
biogas,38456,16362,0.0,-0.0
biogas,38458,16365,0.0,-0.0
biogas,38463,16368,0.0,-0.0
biogas,38466,16370,0.0,-0.0
biogas,38472,16374,0.0,-0.0
biogas,38476,16378,0.0,-0.0
biogas,38477,16380,0.0,-0.0
biogas,38482,16386,0.0,-0.0
biogas,38484,16388,0.0,-0.0
biogas,38489,16391,0.0,-0.0
biogas,38492,16396,0.0,-0.0
biogas,38495,16400,0.0,-0.0
biogas,38499,16402,0.0,-0.0
biogas,38502,16404,0.0,-0.0
biogas,38503,16407,0.0,-0.0
biogas,38504,16413,0.0,-0.0
biogas,38506,16418,0.0,-0.0
biogas,38510,16420,0.0,-0.0
biogas,38514,16423,0.0,-0.0
biogas,38515,16426,0.0,-0.0
biogas,38517,16432,0.0,-0.0
biogas,38519,16435,0.0,-0.0
biogas,38522,16439,0.0,-0.0
biogas,38523,16442,0.0,-0.0
biogas,38524,16446,0.0,-0.0
biogas,38525,16449,0.0,-0.0
biogas,38530,16456,0.0,-0.0
biogas,38532,16458,0.0,-0.0
biogas,38533,16460,0.0,-0.0
biogas,38535,16465,0.0,-0.0
biogas,38536,16468,0.0,-0.0
biogas,38538,16471,0.0,-0.0
biogas,38545,16474,0.0,-0.0
biogas,38546,16477,0.0,-0.0
biogas,38547,16480,0.0,-0.0
biogas,38552,16482,0.0,-0.0
biogas,38554,16485,0.0,-0.0
biogas,38555,16488,0.0,-0.0
biogas,38556,16491,0.0,-0.0
biogas,38558,16494,0.0,-0.0
biogas,38564,16496,0.0,-0.0
biogas,38565,16499,0.0,-0.0
biogas,38566,16501,0.0,-0.0
biogas,38567,16503,0.0,-0.0
biogas,38568,16506,0.0,-0.0
biogas,38569,16508,0.0,-0.0
biogas,38583,16516,0.0,-0.0
biogas,38585,16520,0.0,-0.0
biogas,38587,16525,0.0,-0.0
biogas,38589,16528,0.0,-0.0
biogas,38591,16532,0.0,-0.0
biogas,38594,16535,0.0,-0.0
biogas,38595,16540,0.0,-0.0
biogas,38596,16543,0.0,-0.0
biogas,38598,16547,0.0,-0.0
biogas,38601,16549,0.0,-0.0
biogas,38608,16552,0.0,-0.0
biogas,38617,16557,0.0,-0.0
biogas,38621,16561,0.0,-0.0
biogas,38622,16565,0.0,-0.0
biogas,38624,16567,0.0,-0.0
biogas,38627,16569,0.0,-0.0
biogas,38633,16571,0.0,-0.0
biogas,38636,16574,9.966076,-0.0
biogas,38639,16579,0.0,-0.0
biogas,38642,16582,0.0,-0.0
biogas,38649,16589,0.0,-0.0
biogas,38655,16592,0.0,-0.0
biogas,38656,16595,0.0,-0.0
biogas,38659,16599,0.0,-0.0
biogas,38663,16603,0.0,-0.0
biogas,38665,16605,0.0,-0.0
biogas,38667,16609,0.0,-0.0
biogas,38670,16614,0.0,-0.0
biogas,38675,16617,0.0,-0.0
biogas,38678,16620,0.0,-0.0
biogas,38683,16623,0.0,-0.0
biogas,38684,16625,0.0,-0.0
biogas,38688,16628,0.0,-0.0
biogas,38690,16631,0.0,-0.0
biogas,38691,16635,0.0,-0.0
biogas,38692,16639,0.0,4.284077
biogas,38693,16642,0.0,-0.0
biogas,38694,16647,0.0,-0.0
biogas,38695,16650,0.0,-0.0
biogas,38697,16652,0.0,-0.0
biogas,38700,16655,0.0,-0.0
biogas,38701,16659,0.0,-0.0
biogas,38702,16661,0.0,-0.0
biogas,38708,16666,0.0,-0.0
biogas,38709,16670,0.0,-0.0
biogas,38710,16673,0.0,-0.0
biogas,38711,16676,0.0,-0.0
biogas,38713,16679,0.0,-0.0
biogas,38714,16682,0.0,-0.0
biogas,38715,16685,0.0,-0.0
biogas,38716,16688,0.0,-0.0
biogas,38717,16691,0.0,-0.0
biogas,38718,16694,0.0,-0.0
biogas,38721,16697,0.0,-0.0
biogas,38724,16701,0.0,-0.0
biogas,38726,16705,0.0,-0.0
biogas,38728,16709,0.0,-0.0
biogas,38732,16713,0.0,-0.0
biogas,38734,16717,0.0,-0.0
biogas,38741,16721,0.0,-0.0
biogas,38746,16723,0.0,-0.0
biogas,38748,16726,0.0,-0.0
biogas,38755,16729,0.0,-0.0
biogas,38756,16731,0.0,-0.0
biogas,38757,16734,0.0,-0.0
biogas,38759,16736,0.0,-0.0
biogas,38760,16738,0.0,-0.0
biogas,38771,16740,0.0,-0.0
biogas,38772,16742,0.0,-0.0
biogas,38773,16745,0.0,-0.0
biogas,38778,16750,0.0,-0.0
biogas,38782,16753,0.0,-0.0
biogas,38784,16757,0.0,-0.0
biogas,38785,16759,0.0,-0.0
biogas,38786,16762,0.0,-0.0
biogas,38791,16767,0.0,-0.0
biogas,38793,16773,0.0,-0.0
biogas,38795,16776,0.0,-0.0
biogas,38800,16782,0.0,-0.0
biogas,38802,16784,0.0,-0.0
biogas,38804,16786,0.0,-0.0
biogas,38805,16789,0.0,-0.0
biogas,38806,16792,0.0,-0.0
biogas,38807,16796,0.0,-0.0
biogas,38810,16800,0.0,-0.0
biogas,38811,16802,0.0,-0.0
biogas,38815,16806,0.0,-0.0
biogas,38820,16810,0.0,-0.0
biogas,38824,16814,0.0,-0.0
biogas,38827,16816,0.0,-0.0
biogas,38828,16821,0.0,-0.0
biogas,38829,16824,0.0,-0.0
biogas,38830,16828,0.0,-0.0
biogas,38831,16835,0.0,-0.0
biogas,38833,16840,0.0,-0.0
biogas,38834,16844,0.0,-0.0
biogas,38840,16848,0.0,-0.0
biogas,38841,16850,0.0,-0.0
biogas,38847,16856,0.0,-0.0
biogas,38848,16860,0.0,-0.0
biogas,38850,16864,0.0,-0.0
biogas,38857,16873,0.0,-0.0
biogas,38859,16877,0.0,-0.0
biogas,38866,16881,0.0,-0.0
biogas,38868,16883,0.0,-0.0
biogas,38875,16887,0.0,-0.0
biogas,38877,16890,0.0,-0.0
biogas,38878,16893,0.0,-0.0
biogas,38882,16897,0.0,-0.0
biogas,38888,16899,0.0,-0.0
biogas,38889,16902,0.0,-0.0
biogas,38894,16905,0.0,-0.0
biogas,38898,16908,0.0,-0.0
biogas,38904,16912,0.0,-0.0
biogas,38908,16916,0.0,-0.0
biogas,38909,16920,0.0,-0.0
biogas,38910,16923,0.0,-0.0
biogas,38916,16927,0.0,-0.0
biogas,38919,16930,0.0,-0.0
biogas,38921,16933,0.0,-0.0
biogas,38926,16935,0.0,-0.0
biogas,38927,16940,0.0,-0.0
biogas,38934,16946,0.0,-0.0
biogas,38937,16949,0.0,-0.0
biogas,38949,16955,0.0,-0.0
biogas,38952,16960,0.0,-0.0
biogas,38954,16965,0.0,-0.0
biogas,38957,16969,0.0,-0.0
biogas,38964,16972,0.0,-0.0
biogas,38968,16975,0.0,-0.0
biogas,38971,16979,0.0,-0.0
biogas,38978,16982,0.0,-0.0
biogas,38980,16990,0.0,-0.0
biogas,38984,16996,0.0,-0.0
biogas,38988,16999,0.0,-0.0
biogas,38989,17004,0.0,-0.0
biogas,38991,17008,0.0,-0.0
biogas,38994,17013,0.0,-0.0
biogas,38995,17015,0.0,-0.0
biogas,38997,17017,0.0,-0.0
biogas,38999,17022,0.0,-0.0
biogas,39000,17024,0.0,-0.0
biogas,39009,17026,0.0,-0.0
biogas,39013,17028,0.0,-0.0
biogas,39014,17030,0.0,-0.0
biogas,39023,17034,0.0,-0.0
biogas,39027,17040,0.0,-0.0
biogas,39038,17043,0.0,-0.0
biogas,39044,17046,0.0,-0.0
biogas,39048,17049,0.0,-0.0
biogas,39057,17052,0.0,-0.0
biogas,39068,17056,0.0,-0.0
biogas,39070,17058,0.0,64.70375
biogas,39072,17063,0.0,-0.0
biogas,39084,17069,0.0,-0.0
biogas,39088,17072,0.0,-0.0
biogas,39089,17077,0.0,-0.0
biogas,39097,17082,0.0,-0.0
biogas,39098,17084,0.0,-0.0
biogas,39100,17087,0.0,-0.0
biogas,39107,17090,0.0,-0.0
biogas,39108,17093,0.0,-0.0
biogas,39110,17096,0.0,-0.0
biogas,39113,17100,0.0,-0.0
biogas,39131,17102,0.0,-0.0
biogas,39135,17107,0.0,-0.0
biogas,39146,17111,0.0,-0.0
biogas,39157,17120,0.0,-0.0
biogas,39160,17124,0.0,-0.0
biogas,39163,17126,0.0,-0.0
biogas,39169,17128,0.0,-0.0
biogas,39170,17131,0.0,161.38435
biogas,39173,17135,0.0,-0.0
biogas,39176,17137,0.0,-0.0
biogas,39179,17140,0.0,-0.0
biogas,39191,17144,0.0,-0.0
biogas,39192,17147,0.0,-0.0
