bid1,v1,bid2,v2,x1,y1,x2,y2,approx_dist_km,trafo_status
23945,110,35072,220,13.103140000000002,48.663993600000005,13.103168324093213,48.66682263363442,0.314,MISSING
2033,110,36300,220,6.8003426000000005,51.119931,6.800926567669436,51.122741406475456,0.319,MISSING
148,110,35674,220,8.4487311,49.007455,8.45161636716886,49.00739652557872,0.320,MISSING
3347,110,4606,220,7.313084300000001,52.4698864,7.3117459,52.467247500000006,0.328,MISSING
35780,110,36193,220,10.736411657790825,51.43890432121393,10.734635272043953,51.441298010190735,0.331,MISSING
35420,110,35422,220,7.049715749348086,50.90372347441465,7.047357686753464,50.90555952185957,0.332,MISSING
167,110,34880,220,8.121327,53.557822,8.122640291179865,53.56051735010917,0.333,MISSING
8747,110,38885,220,7.475849800000001,51.6138251,7.477410907544958,51.616409162285336,0.335,MISSING
2065,110,2898,220,7.1462924,51.504831300000006,7.1493209,51.5045259,0.338,MISSING
39238,110,39240,220,13.707028804050216,52.54032503768827,13.70998661477319,52.541410686318194,0.350,MISSING
6024,110,34958,220,6.682518600000001,51.6436853,6.680791090181257,51.64632662719794,0.350,MISSING
37529,110,39239,220,13.710001853833573,52.53916797794064,13.707028804050216,52.54032503768827,0.354,MISSING
35171,110,39435,220,11.639147591424257,52.26896991806888,11.636586519645238,52.2669680548936,0.361,MISSING
35540,110,36687,220,10.083751340058903,48.26886749670415,10.082130359178707,48.26603782164344,0.362,MISSING
35676,110,38737,220,8.349126149166882,49.01305215600321,8.347699299999999,49.01600545,0.364,MISSING
21212,110,35022,220,10.160496,49.9925001,10.160303312667772,49.9891567500025,0.372,MISSING
36731,110,38572,220,7.751862552442653,48.09640574882996,7.753495510341047,48.09935573352422,0.374,MISSING
35741,110,37609,220,11.11981695512298,50.99913579352918,11.123140782291909,50.9985213554333,0.375,MISSING
35964,110,39904,220,14.034194323994042,53.50846646518773,14.036612425613116,53.50603502593475,0.381,MISSING
21207,110,39188,220,10.1946172,50.02641130000001,10.1973800566924,50.028454416764,0.381,MISSING
39250,110,39904,220,14.033539122948156,53.50758634532222,14.036612425613116,53.50603502593475,0.382,MISSING
39466,110,39470,220,8.053978897380992,53.33175068895626,8.052627229803113,53.334960837497285,0.387,MISSING
27756,110,36732,220,7.749887200000001,48.09349640000001,7.751862552442653,48.09640574882996,0.390,MISSING
34963,110,38539,220,6.715197472199203,51.52680805339451,6.711960470071324,51.5283135820712,0.396,MISSING
34765,110,38392,220,6.842650702727906,50.86353852296158,6.842231210471615,50.859864737324976,0.410,MISSING
981,110,34887,220,9.8243739,52.4274503,9.821583888142673,52.42485528793159,0.423,MISSING
35837,110,38022,220,8.741410729779412,51.7000675793619,8.737546051399871,51.70014099021845,0.429,MISSING
9868,110,36829,220,7.9825813,50.8452269,7.985069668433605,50.84222341097669,0.433,MISSING
50,110,104,220,8.4250901,48.961411700000006,8.4286507,48.9598157,0.433,MISSING
35406,110,39283,220,13.302942360157438,52.23353641483878,13.305765586233877,52.23079683634844,0.437,MISSING
38641,110,39368,220,10.08911746622148,52.313292611699154,10.08720389319712,52.3167497614755,0.439,MISSING
37162,110,38473,220,7.03126458927318,49.33089739512573,7.032657738999395,49.33473737285781,0.453,MISSING
3458,110,35050,220,6.6277151000000005,51.256987200000005,6.625829004351698,51.26061129810626,0.453,MISSING
6051,110,35066,220,6.9306456,51.4978752,6.926758989258765,51.49920569667793,0.456,MISSING
35077,110,37348,220,6.872873666479579,51.44578338119033,6.868911667667838,51.44692875399185,0.458,MISSING
25811,110,36166,220,9.0495563,48.9031893,9.04543545075604,48.90296099705386,0.458,MISSING
24086,110,36633,220,12.2167983,48.5866004,12.220835400057924,48.585732999035706,0.458,MISSING
36530,110,37983,220,7.308241793856218,52.47679095339883,7.306024260406463,52.48031314822937,0.462,MISSING
7638,110,36393,220,6.9994167,49.3783491,6.9964592026997074,49.37540332206004,0.463,MISSING
9004,110,37665,220,8.5889209,49.8114476,8.588596425193431,49.81563371573577,0.466,MISSING
5270,110,5599,220,6.7264064,51.5195796,6.7306271,51.519948500000005,0.470,MISSING
2866,110,37348,220,6.8721429,51.4496909,6.868911667667838,51.44692875399185,0.472,MISSING
4059,110,35224,220,10.1599341,54.27336,10.1562825085559,54.275548275875565,0.473,MISSING
13389,110,35541,220,10.0863773,48.265508700000005,10.083751340058903,48.26886749670415,0.473,MISSING
13389,110,36687,220,10.0863773,48.265508700000005,10.082130359178707,48.26603782164344,0.475,MISSING
35703,110,35781,220,9.72703059547631,54.2920108395428,9.725986368902143,54.28780684054939,0.481,MISSING
35406,110,39558,220,13.302942360157438,52.23353641483878,13.306340695859848,52.23082066002767,0.483,MISSING
37489,110,38527,220,11.807606343131445,48.4554275398014,11.80314247067629,48.45525118561103,0.496,MISSING
36632,110,39155,220,12.220835400057924,48.585732999035706,12.216864085479104,48.58793355527016,0.504,MISSING
36559,110,39430,220,12.188222024444782,53.81134802824029,12.185485056826556,53.81502079087587,0.508,MISSING
36530,110,37985,220,7.308241793856218,52.47679095339883,7.306369691249491,52.48098047292697,0.509,MISSING
38084,110,38527,220,11.798615221140508,48.4562630274074,11.80314247067629,48.45525118561103,0.515,MISSING
5270,110,39902,220,6.7264064,51.5195796,6.730803805417802,51.52109600295139,0.516,MISSING
38143,110,38146,220,12.4780535828535,50.74846855643051,12.477264703550642,50.75311281698494,0.523,MISSING
7809,110,39307,220,7.705838000000001,51.670471000000006,7.707251732454117,51.67498467731031,0.525,MISSING
36904,110,38664,220,10.319143649800106,47.68273023065868,10.32351735,47.6808778,0.527,MISSING
14434,110,35488,220,9.8014989,52.0032329,9.797336150166112,52.00083922200656,0.533,MISSING
36745,110,37893,220,7.42865818266452,50.437071308015504,7.4334867488207,50.43651922060365,0.539,MISSING
3347,110,37401,220,7.313084300000001,52.4698864,7.317999853080932,52.46903259983639,0.554,MISSING
