trafo_id,bus0,bus1,s_nom,t_x,t_r,v0,v1,bus0_x,bus0_y,bus1_x,bus1_y
31181,35957,35958,1790,0.12,0.003,110,380,13.537064366075167,52.53746122074575,13.537064366075167,52.53746122074575
31189,39493,39494,780,0.12,0.003,110,380,9.114842769580806,52.545747301708126,9.114842769580806,52.545747301708126
31190,35824,35825,1790,0.12,0.003,110,380,12.789517545549934,50.6272242220944,12.789517545549934,50.6272242220944
31193,36626,36627,1560,0.12,0.003,110,380,10.702732807862391,47.8264605398201,10.702732807862391,47.8264605398201
31197,36100,36101,1790,0.12,0.003,110,380,7.993959170676255,51.82309545032872,7.993959170676255,51.82309545032872
31198,39268,39269,1790,0.12,0.003,110,380,10.76067151725644,52.3682181703225,10.76067151725644,52.3682181703225
31204,37704,37705,520,0.12,0.003,110,380,10.991452474308536,50.57344666551176,10.991452474308536,50.57344666551176
31205,35107,35108,1790,0.12,0.003,110,380,6.300916694699711,50.82893923360612,6.300916694699711,50.82893923360612
31206,38536,38537,260,0.12,0.003,110,380,11.69881987615059,53.57199721184057,11.69881987615059,53.57199721184057
31209,39195,39196,520,0.12,0.003,110,380,9.4342070077791,54.52202374132938,9.4342070077791,54.52202374132938
31210,37295,37296,260,0.12,0.003,110,380,13.25554512389551,50.93018648933236,13.25554512389551,50.93018648933236
31211,35500,35501,1120,0.12,0.003,110,380,13.368653475247408,52.50314751071984,13.368653475247408,52.50314751071984
31212,37626,37627,1560,0.12,0.003,110,380,9.446918747930242,49.59026295314597,9.446918747930242,49.59026295314597
31213,39146,39147,8950,0.12,0.003,110,380,9.988215035677026,51.954230057487926,9.988215035677026,51.954230057487926
31214,36075,36076,800,0.12,0.003,110,380,8.98950736865504,50.060279806954064,8.98950736865504,50.060279806954064
31216,34979,34980,1040,0.12,0.003,110,380,9.501790032393494,53.5428146809263,9.501790032393494,53.5428146809263
31217,35669,35670,520,0.12,0.003,110,380,11.51632471760778,51.58398536185253,11.51632471760778,51.58398536185253
31219,36110,36111,1560,0.12,0.003,110,380,9.228111325885944,51.81245400359607,9.228111325885944,51.81245400359607
31228,35607,35608,2080,0.12,0.003,110,380,9.068813798412616,53.56663513616599,9.068813798412616,53.56663513616599
31233,34793,34794,2340,0.12,0.003,110,380,7.417046808647565,51.457221831935954,7.417046808647565,51.457221831935954
31234,34804,34805,1320,0.12,0.003,110,380,7.1232390742321785,51.52561159741952,7.1232390742321785,51.52561159741952
31236,39257,39258,260,0.12,0.003,110,380,12.7877695971325,50.62710313504474,12.7877695971325,50.62710313504474
31239,39396,39397,800,0.12,0.003,110,380,9.316684944785765,54.727534408512106,9.316684944785765,54.727534408512106
31240,34732,34733,1120,0.12,0.003,110,380,11.639339068563295,48.17869599555631,11.639339068563295,48.17869599555631
31247,38262,38263,1040,0.12,0.003,110,380,7.3113634649269,53.1257663066567,7.3113634649269,53.1257663066567
31252,34945,34946,520,0.12,0.003,110,380,9.39017530620737,52.02668689098181,9.39017530620737,52.02668689098181
31254,35536,35537,2240,0.12,0.003,110,380,13.45643313386508,52.52145796378059,13.45643313386508,52.52145796378059
30826,39122,39123,260,0.12,0.003,110,380,7.194564904714304,52.86984106566871,7.194564904714304,52.86984106566871
30833,39259,39260,260,0.12,0.003,110,380,12.04536935651404,50.78225511147877,12.04536935651404,50.78225511147877
30834,35313,35314,260,0.12,0.003,110,380,10.381345307239464,52.99351221365282,10.381345307239464,52.99351221365282
30835,35927,35928,1820,0.12,0.003,110,380,10.222435812059048,48.73672199846883,10.222435812059048,48.73672199846883
30839,34900,34901,520,0.12,0.003,110,380,8.809949180074577,50.20356237161775,8.809949180074577,50.20356237161775
